,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,NYJ,NE,LAC,CHI,NO,OAK,DAL,NYG,HOU,GB,DET,PIT,SF,BAL,ATL,CAR,PHI
1,NYJ,PIT,BAL,CHI,NO,OAK,DAL,SF,HOU,GB,DET,CIN,NE,SEA,ATL,CAR,PHI
2,NYJ,NE,BAL,LAC,NO,OAK,DAL,NYG,HOU,GB,SF,CIN,PIT,SEA,ATL,CAR,PHI
3,NYJ,NYG,LAC,CHI,NE,OAK,DAL,BAL,HOU,GB,SF,PIT,NO,SEA,ATL,CAR,PHI
4,NYJ,NE,LAC,CHI,NO,BAL,DAL,NYG,HOU,GB,DET,PIT,SF,SEA,ATL,CAR,PHI
5,NYJ,NYG,TEN,CHI,NO,OAK,PIT,SF,HOU,GB,NE,CIN,BAL,SEA,ATL,CAR,PHI
6,NYJ,NE,TEN,LAC,NO,PIT,DAL,BAL,HOU,GB,DET,CIN,SF,SEA,ATL,CAR,PHI
7,NYJ,NE,TEN,CHI,NO,OAK,DAL,SF,HOU,GB,DET,CIN,PIT,SEA,ATL,CAR,PHI
8,NYJ,PIT,TEN,CHI,NO,OAK,DAL,BAL,HOU,GB,DET,CIN,NE,SEA,ATL,CAR,PHI
9,NYJ,NYG,BAL,LAC,NE,OAK,PIT,SF,HOU,GB,CHI,CIN,NO,DET,ATL,CAR,PHI
10,NYJ,NYG,TEN,LAC,NE,OAK,DAL,BAL,HOU,GB,SF,ATL,PIT,SEA,NO,CAR,PHI
11,NYJ,NYG,TEN,CHI,NO,BAL,PIT,SF,HOU,GB,DET,CIN,NE,SEA,ATL,CAR,PHI
12,NYJ,PIT,TEN,LAC,NE,OAK,NO,SF,HOU,GB,CHI,CIN,BAL,SEA,ATL,CAR,PHI
13,NYJ,NE,TEN,CHI,NO,BAL,DAL,SF,HOU,GB,DET,CIN,PIT,SEA,ATL,CAR,PHI
14,NYJ,NYG,BAL,CHI,NE,OAK,NO,SF,HOU,GB,DET,CIN,PIT,SEA,ATL,CAR,PHI
15,NYJ,NYG,TEN,CHI,NO,NE,PIT,SF,HOU,GB,DET,CIN,BAL,SEA,ATL,CAR,PHI
16,NYJ,PIT,LAC,CHI,NE,OAK,NO,BAL,HOU,GB,DET,CIN,SF,SEA,ATL,CAR,PHI
17,NYJ,NYG,BAL,LAC,NE,OAK,NO,SF,HOU,GB,DET,CIN,PIT,SEA,ATL,CAR,PHI
18,NYJ,PIT,TEN,CHI,NE,OAK,NO,BAL,HOU,GB,DET,CIN,SF,SEA,ATL,CAR,PHI
19,NYJ,NE,TEN,CHI,NO,PIT,DAL,BAL,HOU,GB,DET,CIN,SF,SEA,ATL,CAR,PHI
20,NYJ,NYG,TEN,CHI,NE,OAK,PIT,SF,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
21,NYJ,PIT,TEN,LAC,NE,ATL,DAL,SF,HOU,GB,DET,CIN,BAL,SEA,NO,CAR,PHI
22,NYJ,PIT,TEN,LAC,NO,OAK,DAL,NYG,HOU,GB,DET,CIN,BAL,NE,ATL,CAR,PHI
23,NYJ,PIT,LAC,CHI,NE,OAK,DAL,NYG,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
24,NYJ,NE,TEN,LAC,NO,OAK,DAL,BAL,HOU,GB,SF,CIN,PIT,DET,ATL,CAR,PHI
25,NYJ,NYG,TEN,CHI,NO,BAL,DAL,SF,HOU,GB,DET,ATL,PIT,SEA,NE,CAR,PHI
26,NYJ,PIT,LAC,CHI,NE,ATL,DAL,NYG,HOU,GB,DET,CIN,BAL,SEA,NO,CAR,SF
27,NYJ,NE,TEN,LAC,NO,OAK,DAL,NYG,HOU,GB,CHI,CIN,PIT,DET,ATL,BAL,PHI
28,NYJ,NE,BAL,LAC,NO,OAK,DAL,NYG,HOU,GB,DET,CIN,SF,PIT,ATL,CAR,PHI
29,NYJ,NYG,TEN,LAC,NE,BAL,PIT,SF,HOU,GB,CHI,CIN,NO,DET,ATL,CAR,PHI
30,NYJ,PIT,TEN,CHI,NE,BAL,DAL,NYG,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,SF
31,NYJ,PIT,BAL,LAC,NE,OAK,NO,NYG,HOU,GB,CHI,CIN,SF,DET,ATL,CAR,PHI
32,NYJ,PIT,LAC,CHI,NE,BAL,DAL,SF,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
33,NYJ,NYG,TEN,CHI,NE,BAL,DAL,SF,HOU,GB,DET,CIN,PIT,SEA,NO,CAR,ATL
34,NYJ,NYG,BAL,LAC,NE,PIT,DAL,SF,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
35,NYJ,NE,LAC,CHI,NO,OAK,DAL,BAL,HOU,GB,DET,PIT,SF,SEA,ATL,CAR,PHI
36,NYJ,PIT,BAL,LAC,NE,OAK,DAL,SF,HOU,GB,CHI,CIN,NO,SEA,ATL,CAR,PHI
37,NYJ,NE,BAL,CHI,NO,OAK,PIT,NYG,HOU,GB,DET,CIN,SF,SEA,ATL,CAR,PHI
38,NYJ,NYG,LAC,CHI,NE,ATL,DAL,SF,HOU,GB,DET,CIN,BAL,SEA,NO,PIT,PHI
39,NYJ,NE,TEN,CHI,NO,PIT,DAL,SF,HOU,GB,DET,CIN,BAL,SEA,ATL,CAR,PHI
40,NYJ,NE,BAL,LAC,NO,OAK,DAL,NYG,HOU,GB,CHI,CIN,SF,PIT,ATL,CAR,PHI
42,NYJ,NYG,LAC,CHI,NE,OAK,NO,SF,HOU,GB,DET,CIN,PIT,BAL,ATL,CAR,PHI
43,NYJ,NYG,LAC,CHI,NE,PIT,NO,BAL,HOU,GB,DET,CIN,SF,SEA,ATL,CAR,PHI
44,NYJ,PIT,LAC,CHI,NO,NE,DAL,SF,HOU,GB,DET,CIN,BAL,SEA,ATL,CAR,PHI
45,NYJ,NE,TEN,CHI,NO,OAK,DAL,BAL,HOU,GB,SF,CIN,PIT,SEA,ATL,CAR,PHI
46,NYJ,NYG,TEN,CHI,NE,BAL,DAL,SF,HOU,GB,DET,ATL,PIT,SEA,NO,CAR,PHI
47,NYJ,NYG,LAC,CHI,NE,BAL,NO,SF,HOU,GB,DET,CIN,PIT,SEA,ATL,CAR,PHI
48,NYJ,PIT,TEN,CHI,NE,OAK,DAL,BAL,HOU,GB,SF,CIN,NO,SEA,ATL,CAR,PHI
49,NYJ,NE,TEN,CHI,NO,PIT,DAL,NYG,HOU,GB,DET,CIN,SF,SEA,ATL,BAL,PHI
50,NYJ,PIT,LAC,CHI,NE,OAK,NO,NYG,HOU,GB,SF,CIN,BAL,SEA,ATL,CAR,PHI
51,NYJ,NE,TEN,CHI,NO,BAL,DAL,NYG,HOU,GB,SF,CIN,PIT,SEA,ATL,CAR,PHI
52,NYJ,NYG,LAC,CHI,NE,ATL,PIT,SF,HOU,GB,DET,CIN,BAL,SEA,NO,CAR,PHI
53,NYJ,NE,LAC,CHI,NO,OAK,DAL,NYG,HOU,GB,SF,PIT,BAL,DET,ATL,CAR,PHI
54,NYJ,PIT,TEN,CHI,NO,NE,DAL,NYG,HOU,GB,DET,CIN,SF,BAL,ATL,CAR,PHI
55,NYJ,PIT,BAL,LAC,NO,NE,DAL,NYG,HOU,GB,DET,CIN,SF,SEA,ATL,CAR,PHI
56,NYJ,PIT,TEN,CHI,NE,OAK,DAL,NYG,HOU,GB,DET,CIN,BAL,SEA,NO,CAR,PHI
58,NYJ,NYG,TEN,CHI,NE,BAL,NO,SF,HOU,GB,DET,CIN,PIT,SEA,ATL,CAR,PHI
59,NYJ,NE,TEN,CHI,NO,OAK,DAL,NYG,HOU,GB,SF,PIT,BAL,DET,ATL,CAR,PHI
60,NYJ,NYG,TEN,CHI,NE,OAK,PIT,BAL,HOU,GB,SF,CIN,NO,DET,ATL,CAR,PHI
61,NYJ,NYG,LAC,CHI,NO,NE,DAL,SF,HOU,GB,DET,PIT,BAL,SEA,ATL,CAR,PHI
63,NYJ,NE,TEN,LAC,NO,BAL,DAL,SF,HOU,GB,CHI,CIN,PIT,SEA,ATL,CAR,PHI
65,NYJ,NYG,TEN,LAC,NO,OAK,PIT,SF,HOU,GB,CHI,ATL,BAL,DET,NE,CAR,PHI
66,NYJ,NYG,BAL,LAC,NE,OAK,PIT,SF,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
67,NYJ,NE,TEN,LAC,NO,BAL,DAL,NYG,HOU,GB,CHI,PIT,SF,DET,ATL,CAR,PHI
68,NYJ,PIT,TEN,LAC,NO,OAK,DAL,BAL,HOU,GB,NE,CIN,SF,SEA,ATL,CAR,PHI
69,NYJ,NE,TEN,LAC,NO,OAK,PIT,NYG,HOU,GB,CHI,CIN,BAL,DET,ATL,CAR,SF
70,NYJ,NYG,BAL,CHI,NE,PIT,DAL,SF,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
72,NYJ,PIT,LAC,CHI,NO,OAK,DAL,SF,HOU,GB,DET,CIN,NE,SEA,ATL,CAR,PHI
73,NYJ,NE,LAC,CHI,NO,OAK,PIT,SF,HOU,GB,DET,CIN,BAL,SEA,ATL,CAR,PHI
74,NYJ,NYG,TEN,LAC,NE,OAK,PIT,SF,HOU,GB,DET,CIN,NO,BAL,ATL,CAR,PHI
75,NYJ,PIT,TEN,LAC,NE,ATL,DAL,NYG,HOU,GB,CHI,CIN,SF,BAL,NO,CAR,PHI
76,NYJ,PIT,LAC,CHI,NE,OAK,NO,NYG,HOU,GB,SF,CIN,BAL,DET,ATL,CAR,PHI
77,NYJ,NYG,TEN,LAC,NO,PIT,DAL,SF,HOU,GB,NE,CIN,BAL,DET,ATL,CAR,PHI
78,NYJ,PIT,TEN,CHI,NE,OAK,DAL,BAL,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,SF
79,NYJ,NE,BAL,LAC,NO,OAK,DAL,NYG,HOU,GB,CHI,PIT,SF,SEA,ATL,CAR,PHI
80,NYJ,NE,LAC,CHI,NO,BAL,DAL,NYG,HOU,GB,DET,CIN,SF,SEA,ATL,PIT,PHI
81,NYJ,PIT,LAC,CHI,NO,OAK,DAL,NYG,HOU,GB,DET,CIN,BAL,SEA,NE,CAR,PHI
82,NYJ,PIT,BAL,LAC,NO,OAK,DAL,NYG,HOU,GB,CHI,CIN,SF,SEA,NE,CAR,PHI
83,NYJ,PIT,LAC,CHI,NE,OAK,DAL,NYG,HOU,GB,DET,CIN,SF,BAL,ATL,CAR,PHI
84,NYJ,PIT,TEN,CHI,NE,BAL,DAL,SF,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
86,NYJ,NYG,TEN,LAC,NO,OAK,DAL,SF,HOU,GB,NE,CIN,BAL,SEA,ATL,PIT,PHI
87,NYJ,NYG,LAC,CHI,NE,BAL,DAL,SF,HOU,GB,DET,CIN,PIT,SEA,NO,CAR,PHI
88,NYJ,PIT,TEN,CHI,NO,NE,DAL,SF,HOU,GB,DET,CIN,BAL,SEA,ATL,CAR,PHI
89,NYJ,NYG,LAC,CHI,NO,PIT,DAL,SF,HOU,GB,DET,ATL,BAL,SEA,NE,CAR,PHI
90,NYJ,NYG,LAC,CHI,NE,OAK,DAL,BAL,HOU,GB,SF,ATL,PIT,DET,NO,CAR,PHI
91,NYJ,NE,TEN,LAC,NO,PIT,DAL,NYG,HOU,GB,CHI,CIN,SF,DET,ATL,BAL,PHI
92,NYJ,NYG,TEN,LAC,NO,NE,DAL,BAL,HOU,GB,DET,CIN,SF,SEA,ATL,CAR,PIT
93,NYJ,NYG,TEN,LAC,NO,ATL,PIT,BAL,HOU,GB,DET,CIN,SF,SEA,NE,CAR,PHI
94,NYJ,NYG,LAC,CHI,NE,PIT,DAL,SF,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
95,NYJ,NYG,TEN,CHI,NE,BAL,PIT,SF,HOU,GB,DET,CIN,NO,SEA,ATL,CAR,PHI
96,NYJ,PIT,TEN,LAC,NO,BAL,DAL,NYG,HOU,GB,CHI,CIN,SF,NE,ATL,CAR,PHI
97,NYJ,NYG,TEN,LAC,NE,OAK,NO,BAL,HOU,GB,DET,PIT,SF,SEA,ATL,CAR,PHI
98,NYJ,PIT,TEN,CHI,NO,OAK,DAL,NYG,HOU,GB,DET,ATL,BAL,SEA,NE,CAR,PHI
100,NYJ,NYG,TEN,CHI,NO,BAL,DAL,SF,HOU,GB,NE,CIN,PIT,DET,ATL,CAR,PHI
101,NYJ,NYG,TEN,LAC,NE,ATL,DAL,BAL,HOU,GB,DET,CIN,SF,PIT,NO,CAR,PHI
102,NYJ,NYG,LAC,CHI,NO,PIT,DAL,SF,HOU,GB,DET,CIN,BAL,NE,ATL,CAR,PHI
103,NYJ,PIT,TEN,CHI,NO,OAK,DAL,BAL,HOU,GB,DET,CIN,SF,NE,ATL,CAR,PHI
105,NYJ,NYG,LAC,CHI,NE,PIT,DAL,BAL,HOU,GB,SF,CIN,NO,DET,ATL,CAR,PHI
106,NYJ,PIT,TEN,CHI,NE,OAK,NO,NYG,HOU,GB,SF,CIN,BAL,DET,ATL,CAR,PHI
107,NYJ,NYG,TEN,CHI,NE,OAK,NO,SF,HOU,GB,DET,PIT,BAL,SEA,ATL,CAR,PHI
108,NYJ,NYG,BAL,CHI,NO,PIT,DAL,SF,HOU,GB,DET,CIN,NE,SEA,ATL,CAR,PHI
109,NYJ,NYG,BAL,LAC,NE,ATL,DAL,SF,HOU,GB,DET,CIN,PIT,SEA,NO,CAR,PHI
110,NYJ,NYG,LAC,CHI,NO,NE,DAL,SF,HOU,GB,DET,CIN,BAL,SEA,ATL,CAR,PHI
111,NYJ,NYG,TEN,CHI,NO,ATL,PIT,BAL,HOU,GB,DET,CIN,SF,SEA,NE,CAR,PHI
112,NYJ,NYG,TEN,LAC,NE,OAK,DAL,BAL,HOU,GB,CHI,CIN,SF,PIT,NO,CAR,PHI
113,NYJ,NYG,TEN,LAC,NE,OAK,DAL,BAL,HOU,GB,SF,ATL,PIT,DET,NO,CAR,PHI
115,NYJ,NYG,LAC,CHI,NE,BAL,DAL,SF,HOU,GB,DET,ATL,PIT,SEA,NO,CAR,PHI
116,NYJ,NYG,LAC,CHI,NO,ATL,PIT,SF,HOU,GB,DET,CIN,BAL,SEA,NE,CAR,PHI
117,NYJ,NE,LAC,CHI,NO,PIT,DAL,NYG,HOU,GB,SF,CIN,BAL,DET,ATL,CAR,PHI
118,NYJ,NYG,LAC,CHI,NO,PIT,DAL,BAL,HOU,GB,NE,CIN,SF,DET,ATL,CAR,PHI
119,NYJ,NYG,TEN,LAC,NO,PIT,DAL,SF,HOU,GB,CHI,CIN,BAL,SEA,ATL,NE,PHI
120,NYJ,NE,TEN,LAC,NO,PIT,DAL,SF,HOU,GB,DET,CIN,BAL,SEA,ATL,CAR,PHI
121,NYJ,NE,LAC,CHI,NO,OAK,PIT,NYG,HOU,GB,DET,CIN,BAL,SEA,ATL,CAR,PHI
122,NYJ,NE,TEN,LAC,NO,BAL,DAL,SF,HOU,GB,CHI,CIN,PIT,DET,ATL,CAR,PHI
123,NYJ,NYG,TEN,CHI,NO,NE,DAL,SF,HOU,GB,DET,CIN,PIT,BAL,ATL,CAR,PHI
