,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
51,IND,DEN,BAL,DAL,HOU,GB,SEA,TEN,PIT,BUF,NE,JAX,MIN,CIN,TB,LAC,ARI
52,IND,DEN,NE,DAL,HOU,JAX,NO,NYG,PIT,BUF,GB,LAC,MIN,CIN,TB,ARI,PHI
53,LAC,DEN,NE,DAL,TEN,JAX,SEA,NYG,PIT,BUF,PHI,TB,IND,GB,NO,ARI,CLE
54,LAC,DEN,BAL,IND,TEN,JAX,NE,NYG,PIT,BUF,PHI,DAL,MIN,CIN,GB,SEA,ARI
55,SEA,JAX,PHI,IND,HOU,LAC,NO,TEN,PIT,GB,DAL,NE,MIN,BUF,TB,ARI,CLE
56,IND,JAX,BAL,DAL,NE,GB,NYG,TEN,PIT,SEA,PHI,TB,MIN,CIN,NO,LAC,CLE
57,LAC,DEN,PHI,DAL,IND,JAX,NYG,NE,PIT,BUF,GB,TB,MIN,SEA,NO,ARI,CLE
58,IND,BAL,PHI,DAL,NE,LAC,SEA,TEN,PIT,BUF,GB,TB,MIN,CIN,NO,ARI,CLE
59,IND,BAL,PHI,DAL,TEN,LAC,SEA,NYG,PIT,GB,MIN,TB,NE,JAX,NO,ARI,CLE
60,IND,BAL,PHI,DAL,HOU,GB,NO,TEN,PIT,BUF,NE,JAX,MIN,CIN,LAC,SEA,CLE
61,LAC,JAX,NE,DAL,TEN,BAL,NO,NYG,PIT,BUF,PHI,TB,IND,SEA,GB,ARI,CLE
62,SEA,BAL,PHI,DAL,HOU,GB,NE,TEN,PIT,BUF,MIN,LAC,IND,JAX,TB,ARI,CLE
63,IND,BAL,NE,DAL,TEN,JAX,NO,NYG,PIT,SEA,PHI,LAC,MIN,GB,TB,ARI,CLE
64,LAC,JAX,PHI,DAL,IND,BAL,SEA,NE,PIT,BUF,GB,TB,MIN,CIN,NO,ARI,CLE
65,LAC,DEN,BAL,IND,TEN,GB,NE,NYG,PIT,BUF,PHI,DAL,MIN,SEA,TB,ARI,CLE
66,SEA,JAX,PHI,DAL,HOU,BAL,NO,IND,PIT,BUF,MIN,LAC,NE,CIN,GB,TEN,ARI
67,LAC,DEN,PHI,DAL,IND,BAL,NE,NYG,PIT,SEA,GB,TB,MIN,BUF,NO,TEN,CLE
68,SEA,JAX,BAL,DAL,NE,GB,NO,TEN,PIT,BUF,PHI,IND,MIN,CIN,TB,LAC,CLE
69,SEA,BAL,NE,DAL,HOU,LAC,NYG,IND,PIT,BUF,PHI,TB,MIN,GB,NO,TEN,CLE
70,SEA,DEN,BAL,DAL,HOU,LAC,NO,NE,PIT,BUF,PHI,JAX,MIN,GB,TB,TEN,CLE
71,LAC,DEN,PHI,DAL,TEN,BAL,NYG,IND,PIT,BUF,GB,NE,MIN,CIN,NO,ARI,CLE
72,SEA,JAX,PHI,IND,HOU,LAC,DAL,NYG,PIT,BUF,GB,TB,NE,CIN,NO,ARI,CLE
73,LAC,BAL,PHI,DAL,HOU,GB,NO,NYG,PIT,BUF,MIN,NE,IND,JAX,TB,ARI,CLE
74,LAC,JAX,NE,DAL,IND,BAL,NYG,TEN,PIT,BUF,PHI,TB,MIN,CIN,NO,ARI,GB
75,LAC,BAL,NE,IND,HOU,GB,NYG,TEN,PIT,SEA,DAL,TB,MIN,BUF,NO,ARI,PHI
76,LAC,BAL,PHI,DAL,NE,JAX,NO,NYG,PIT,SEA,GB,IND,MIN,BUF,TB,TEN,ARI
77,IND,BAL,PHI,DAL,HOU,JAX,NO,TEN,PIT,SEA,NE,TB,MIN,BUF,GB,LAC,CLE
78,SEA,DEN,NE,IND,TEN,GB,NYG,LAC,PIT,BUF,DAL,TB,MIN,JAX,NO,ARI,PHI
79,LAC,JAX,BAL,DAL,IND,GB,SEA,NE,PIT,BUF,PHI,TB,MIN,CIN,NO,ARI,CLE
80,IND,JAX,NE,DAL,HOU,GB,SEA,TEN,PIT,BUF,PHI,LAC,MIN,CIN,TB,ARI,CLE
81,IND,BAL,PHI,DAL,HOU,GB,NO,NYG,PIT,SEA,MIN,JAX,NE,BUF,TB,TEN,CLE
82,IND,BAL,PHI,DAL,TEN,GB,SEA,NYG,PIT,BUF,NE,JAX,MIN,CIN,LAC,ARI,CLE
83,SEA,BAL,NE,DAL,IND,GB,NYG,TEN,PIT,BUF,PHI,JAX,MIN,CIN,LAC,ARI,CLE
84,LAC,BAL,NE,IND,HOU,JAX,SEA,TEN,PIT,GB,DAL,TB,MIN,CIN,NO,ARI,PHI
85,IND,JAX,BAL,DAL,NE,GB,SEA,LAC,PIT,BUF,PHI,TB,MIN,CIN,NO,TEN,CLE
86,LAC,DEN,PHI,IND,HOU,JAX,NE,TEN,PIT,GB,DAL,TB,MIN,BUF,NO,SEA,ARI
87,SEA,BAL,NE,IND,HOU,LAC,NYG,TEN,PIT,BUF,PHI,TB,MIN,CIN,GB,JAX,CLE
88,LAC,JAX,PHI,IND,TEN,GB,NO,NYG,PIT,SEA,DAL,NE,MIN,BUF,TB,ARI,CLE
89,IND,DEN,PHI,DAL,NE,JAX,NO,TEN,PIT,BUF,GB,LAC,MIN,SEA,TB,ARI,CLE
90,IND,BAL,PHI,DAL,HOU,JAX,NYG,LAC,PIT,GB,NE,TB,MIN,SEA,NO,ARI,CLE
91,SEA,BAL,PHI,DAL,HOU,LAC,NYG,NE,PIT,BUF,IND,TB,MIN,GB,NO,TEN,ARI
92,IND,JAX,PHI,DAL,HOU,BAL,SEA,LAC,PIT,GB,NE,TB,MIN,BUF,NO,ARI,CLE
93,SEA,JAX,BAL,DAL,TEN,GB,NYG,NE,PIT,BUF,IND,LAC,MIN,CIN,TB,ARI,CLE
94,SEA,JAX,NE,DAL,HOU,LAC,NO,TEN,PIT,BUF,GB,TB,IND,CIN,MIN,ARI,PHI
95,IND,BAL,PHI,DAL,HOU,LAC,NO,NYG,PIT,BUF,GB,TB,NE,CIN,MIN,SEA,ARI
96,SEA,BAL,PHI,IND,NE,LAC,NYG,TEN,PIT,BUF,GB,JAX,MIN,CIN,TB,ARI,CLE
97,LAC,DEN,BAL,IND,NE,GB,DAL,NYG,PIT,BUF,PHI,TB,MIN,JAX,NO,TEN,ARI
98,LAC,JAX,PHI,DAL,TEN,GB,SEA,NE,PIT,BUF,IND,TB,MIN,CIN,NO,ARI,CLE
99,IND,DEN,PHI,DAL,TEN,JAX,NYG,LAC,PIT,GB,NE,TB,MIN,SEA,NO,ARI,CLE
100,LAC,JAX,BAL,DAL,NE,GB,SEA,TEN,PIT,BUF,PHI,TB,MIN,CIN,IND,ARI,CLE
101,LAC,JAX,PHI,IND,HOU,BAL,SEA,NYG,PIT,BUF,GB,DAL,NE,CIN,TB,ARI,CLE
102,LAC,BAL,NE,DAL,TEN,JAX,SEA,NYG,PIT,GB,IND,TB,MIN,BUF,NO,ARI,PHI
103,IND,DEN,BAL,DAL,NE,GB,NO,NYG,PIT,BUF,PHI,JAX,MIN,CIN,LAC,SEA,ARI
104,SEA,DEN,NE,DAL,HOU,GB,NYG,IND,PIT,BUF,PHI,JAX,MIN,CIN,TB,TEN,CLE
105,LAC,DEN,BAL,IND,NE,GB,SEA,TEN,PIT,BUF,PHI,TB,MIN,DAL,NO,ARI,CLE
106,LAC,BAL,NE,DAL,HOU,GB,SEA,TEN,PIT,BUF,IND,JAX,MIN,CIN,TB,ARI,CLE
107,SEA,JAX,PHI,IND,TEN,GB,NO,LAC,PIT,BUF,DAL,TB,NE,CIN,MIN,ARI,CLE
108,IND,JAX,BAL,DAL,NE,GB,SEA,LAC,PIT,BUF,PHI,TB,MIN,CIN,NO,ARI,CLE
109,SEA,BAL,NE,IND,HOU,LAC,NO,TEN,PIT,BUF,DAL,JAX,MIN,GB,TB,ARI,CLE
110,IND,JAX,BAL,DAL,HOU,GB,NE,LAC,PIT,SEA,PHI,TB,MIN,BUF,NO,ARI,CLE
111,LAC,BAL,PHI,IND,TEN,JAX,SEA,NE,PIT,BUF,DAL,TB,MIN,CIN,GB,ARI,CLE
112,SEA,BAL,NE,DAL,TEN,JAX,NO,IND,PIT,BUF,GB,LAC,MIN,CIN,TB,ARI,PHI
113,IND,JAX,NE,DAL,HOU,GB,SEA,LAC,PIT,BUF,PHI,TB,MIN,CIN,NO,TEN,CLE
114,LAC,BAL,NE,IND,HOU,GB,DAL,NYG,PIT,BUF,PHI,TB,MIN,CIN,NO,JAX,ARI
115,IND,JAX,PHI,DAL,HOU,GB,SEA,NYG,PIT,BUF,NE,LAC,MIN,CIN,NO,ARI,CLE
116,IND,DEN,PHI,DAL,TEN,LAC,NE,NYG,PIT,SEA,GB,TB,MIN,JAX,NO,ARI,CLE
117,LAC,JAX,NE,IND,HOU,GB,SEA,TEN,PIT,BUF,PHI,TB,MIN,DAL,NO,ARI,CLE
118,SEA,JAX,PHI,DAL,HOU,LAC,NYG,IND,PIT,GB,NE,TB,MIN,CIN,NO,ARI,CLE
119,LAC,DEN,NE,DAL,TEN,JAX,SEA,NYG,PIT,BUF,MIN,TB,IND,GB,NO,ARI,PHI
120,IND,BAL,NE,DAL,TEN,LAC,NO,NYG,PIT,SEA,PHI,TB,MIN,JAX,GB,ARI,CLE
121,SEA,JAX,BAL,DAL,IND,LAC,NE,TEN,PIT,GB,PHI,TB,MIN,CIN,NO,ARI,CLE
122,LAC,BAL,PHI,DAL,NE,GB,SEA,TEN,PIT,BUF,IND,TB,MIN,CIN,NO,ARI,CLE
123,SEA,JAX,NE,IND,TEN,LAC,DAL,NYG,PIT,GB,PHI,TB,MIN,BUF,NO,ARI,CLE
124,SEA,JAX,PHI,IND,HOU,LAC,NE,NYG,PIT,BUF,DAL,TB,MIN,GB,NO,ARI,CLE
125,LAC,BAL,NE,IND,HOU,JAX,DAL,NYG,PIT,SEA,GB,TB,MIN,BUF,NO,ARI,PHI
126,LAC,DEN,NE,DAL,HOU,BAL,NYG,IND,PIT,SEA,GB,TB,MIN,BUF,NO,ARI,CLE
127,SEA,DEN,BAL,DAL,NE,JAX,NYG,IND,PIT,GB,PHI,TB,MIN,BUF,NO,LAC,ARI
128,LAC,DEN,BAL,IND,HOU,JAX,NO,TEN,PIT,GB,DAL,NE,MIN,BUF,TB,SEA,ARI
129,SEA,JAX,NE,IND,TEN,LAC,NO,NYG,PIT,BUF,DAL,TB,MIN,CIN,GB,ARI,PHI
130,LAC,JAX,BAL,IND,NE,GB,NO,TEN,PIT,BUF,PHI,DAL,MIN,SEA,TB,ARI,CLE
131,SEA,JAX,NE,DAL,HOU,LAC,NYG,TEN,PIT,BUF,GB,TB,IND,CIN,MIN,ARI,PHI
132,LAC,BAL,PHI,DAL,NE,JAX,SEA,TEN,PIT,BUF,GB,TB,IND,CIN,NO,ARI,CLE
133,SEA,DEN,PHI,IND,NE,LAC,NYG,TEN,PIT,BUF,DAL,JAX,MIN,CIN,NO,ARI,CLE
134,IND,DEN,BAL,DAL,HOU,JAX,NYG,LAC,PIT,GB,MIN,TB,NE,SEA,NO,ARI,CLE
135,LAC,BAL,PHI,DAL,TEN,JAX,NYG,NE,PIT,SEA,MIN,TB,IND,CIN,GB,ARI,CLE
136,SEA,DEN,NE,IND,TEN,GB,DAL,NYG,PIT,BUF,PHI,JAX,MIN,CIN,TB,ARI,CLE
137,SEA,DEN,PHI,DAL,NE,JAX,NO,NYG,PIT,BUF,IND,LAC,MIN,CIN,TB,ARI,CLE
138,SEA,JAX,PHI,DAL,HOU,GB,NE,TEN,PIT,BUF,IND,LAC,MIN,CIN,NO,ARI,CLE
139,IND,JAX,BAL,DAL,NE,LAC,NYG,TEN,PIT,SEA,GB,TB,MIN,CIN,NO,ARI,PHI
140,IND,DEN,PHI,DAL,TEN,BAL,SEA,LAC,PIT,GB,NE,TB,MIN,CIN,NO,JAX,ARI
141,IND,BAL,PHI,DAL,TEN,JAX,SEA,NYG,PIT,GB,MIN,LAC,NE,CIN,NO,ARI,CLE
142,SEA,DEN,BAL,DAL,HOU,LAC,NO,NE,PIT,BUF,GB,JAX,MIN,CIN,IND,TEN,CLE
143,LAC,JAX,PHI,DAL,NE,BAL,NYG,TEN,PIT,GB,MIN,TB,IND,BUF,NO,SEA,ARI
144,SEA,DEN,NE,DAL,TEN,JAX,NYG,IND,PIT,BUF,GB,TB,MIN,CIN,LAC,ARI,PHI
145,LAC,BAL,PHI,IND,HOU,JAX,NE,TEN,PIT,GB,DAL,TB,MIN,SEA,NO,ARI,CLE
146,IND,JAX,BAL,DAL,HOU,LAC,NO,TEN,PIT,GB,PHI,NE,MIN,CIN,TB,ARI,CLE
147,IND,JAX,BAL,DAL,HOU,LAC,SEA,NYG,PIT,BUF,PHI,TB,NE,CIN,NO,TEN,GB
148,LAC,BAL,NE,DAL,HOU,JAX,SEA,IND,PIT,BUF,PHI,TB,MIN,CIN,GB,TEN,ARI
149,SEA,JAX,NE,IND,HOU,GB,NO,LAC,PIT,BUF,PHI,DAL,MIN,CIN,TB,TEN,ARI
150,SEA,JAX,NE,DAL,IND,BAL,NYG,TEN,PIT,BUF,PHI,LAC,MIN,CIN,TB,ARI,CLE
151,SEA,JAX,PHI,IND,HOU,GB,NO,NYG,PIT,BUF,NE,LAC,MIN,CIN,TB,DAL,ARI
152,SEA,JAX,PHI,IND,TEN,BAL,DAL,NYG,PIT,BUF,MIN,TB,NE,CIN,GB,LAC,CLE
153,SEA,BAL,PHI,DAL,HOU,LAC,NYG,TEN,PIT,BUF,GB,IND,NE,JAX,TB,ARI,CLE
154,LAC,BAL,PHI,IND,HOU,GB,SEA,NE,PIT,BUF,DAL,JAX,MIN,CIN,TB,ARI,CLE
155,IND,BAL,NE,DAL,HOU,LAC,NO,NYG,PIT,GB,PHI,JAX,MIN,BUF,TB,SEA,ARI
156,SEA,JAX,PHI,DAL,TEN,GB,NYG,IND,PIT,BUF,NE,LAC,MIN,CIN,TB,ARI,CLE
157,IND,DEN,BAL,DAL,TEN,GB,NE,LAC,PIT,SEA,PHI,TB,MIN,JAX,NO,ARI,CLE
158,LAC,BAL,NE,DAL,TEN,JAX,NO,NYG,PIT,SEA,GB,TB,IND,CIN,MIN,ARI,CLE
159,SEA,BAL,NE,DAL,TEN,JAX,NYG,IND,PIT,GB,PHI,LAC,MIN,CIN,NO,ARI,CLE
160,IND,BAL,NE,DAL,HOU,JAX,SEA,LAC,PIT,GB,PHI,TB,MIN,CIN,NO,TEN,ARI
161,IND,DEN,BAL,DAL,TEN,JAX,NE,NYG,PIT,BUF,GB,LAC,MIN,CIN,NO,ARI,PHI
162,SEA,BAL,NE,IND,HOU,LAC,NYG,TEN,PIT,GB,DAL,TB,MIN,JAX,NO,ARI,PHI
163,IND,DEN,BAL,DAL,NE,JAX,NO,NYG,PIT,SEA,GB,LAC,MIN,BUF,TB,TEN,CLE
164,LAC,JAX,BAL,IND,NE,GB,SEA,TEN,PIT,BUF,PHI,TB,MIN,DAL,NO,ARI,CLE
166,IND,DEN,NE,DAL,TEN,JAX,SEA,LAC,PIT,GB,PHI,TB,MIN,CIN,NO,ARI,CLE
167,SEA,BAL,PHI,IND,TEN,GB,NE,LAC,PIT,BUF,DAL,JAX,MIN,CIN,TB,ARI,CLE
168,SEA,BAL,PHI,DAL,IND,JAX,NO,NYG,PIT,BUF,NE,TB,MIN,GB,LAC,ARI,CLE
169,LAC,BAL,NE,DAL,TEN,GB,NYG,IND,PIT,BUF,PHI,TB,MIN,SEA,NO,ARI,CLE
170,LAC,JAX,BAL,IND,TEN,GB,SEA,NYG,PIT,BUF,NE,TB,MIN,DAL,NO,ARI,CLE
171,SEA,BAL,NE,IND,HOU,LAC,NYG,TEN,PIT,BUF,GB,DAL,MIN,CIN,TB,ARI,PHI
172,SEA,BAL,PHI,DAL,HOU,JAX,NO,IND,PIT,BUF,GB,LAC,MIN,NE,TB,TEN,CLE
173,IND,BAL,PHI,DAL,HOU,LAC,SEA,TEN,PIT,BUF,MIN,TB,NE,GB,NO,ARI,CLE
174,IND,BAL,PHI,DAL,HOU,GB,NO,LAC,PIT,SEA,MIN,JAX,NE,CIN,TB,TEN,ARI
175,LAC,BAL,PHI,IND,TEN,JAX,SEA,NYG,PIT,BUF,GB,DAL,MIN,CIN,NE,ARI,CLE
176,SEA,DEN,NE,DAL,IND,LAC,NO,NYG,PIT,GB,PHI,JAX,MIN,CIN,TB,ARI,CLE
177,IND,DEN,BAL,DAL,TEN,JAX,NO,LAC,PIT,SEA,NE,TB,MIN,BUF,GB,ARI,CLE
178,IND,JAX,PHI,DAL,TEN,LAC,NE,NYG,PIT,SEA,GB,TB,MIN,CIN,NO,ARI,CLE
179,SEA,BAL,NE,IND,HOU,JAX,NYG,TEN,PIT,BUF,PHI,DAL,MIN,GB,NO,LAC,ARI
180,SEA,BAL,NE,DAL,TEN,JAX,NO,LAC,PIT,GB,PHI,IND,MIN,BUF,TB,ARI,CLE
181,SEA,DEN,NE,DAL,HOU,LAC,NYG,IND,PIT,BUF,PHI,JAX,MIN,GB,TB,TEN,ARI
182,LAC,JAX,BAL,DAL,TEN,GB,NYG,NE,PIT,SEA,IND,TB,MIN,CIN,NO,ARI,CLE
183,LAC,DEN,BAL,DAL,IND,GB,SEA,NYG,PIT,BUF,MIN,TB,NE,JAX,NO,TEN,CLE
184,LAC,BAL,NE,DAL,TEN,JAX,SEA,NYG,PIT,BUF,GB,TB,MIN,IND,NO,ARI,PHI
185,SEA,JAX,PHI,IND,TEN,GB,NO,NE,PIT,BUF,DAL,LAC,MIN,CIN,TB,ARI,CLE
186,SEA,JAX,NE,DAL,HOU,BAL,NYG,LAC,PIT,GB,PHI,IND,MIN,CIN,TB,ARI,CLE
187,LAC,BAL,PHI,DAL,HOU,JAX,NE,NYG,PIT,BUF,IND,TB,MIN,SEA,GB,ARI,CLE
188,SEA,DEN,PHI,IND,TEN,LAC,NE,NYG,PIT,BUF,GB,JAX,MIN,DAL,TB,ARI,CLE
189,LAC,JAX,PHI,IND,NE,GB,SEA,TEN,PIT,BUF,DAL,TB,MIN,CIN,NO,ARI,CLE
190,IND,JAX,BAL,DAL,NE,GB,NO,TEN,PIT,SEA,PHI,TB,MIN,CIN,LAC,ARI,CLE
191,LAC,JAX,BAL,DAL,HOU,GB,NO,TEN,PIT,SEA,MIN,NE,IND,BUF,TB,ARI,CLE
192,LAC,BAL,NE,IND,TEN,JAX,NO,NYG,PIT,SEA,DAL,TB,MIN,CIN,GB,ARI,CLE
193,IND,DEN,BAL,DAL,NE,LAC,SEA,TEN,PIT,BUF,GB,TB,MIN,JAX,NO,ARI,PHI
194,SEA,DEN,BAL,IND,TEN,JAX,NYG,NE,PIT,BUF,DAL,TB,MIN,GB,NO,ARI,PHI
195,IND,JAX,PHI,DAL,TEN,BAL,NO,NYG,PIT,BUF,GB,NE,MIN,SEA,TB,LAC,CLE
196,LAC,DEN,BAL,IND,HOU,GB,NO,TEN,PIT,SEA,NE,JAX,MIN,CIN,TB,ARI,CLE
197,SEA,DEN,NE,IND,TEN,BAL,NO,LAC,PIT,BUF,GB,DAL,MIN,CIN,TB,ARI,CLE
198,SEA,JAX,PHI,DAL,HOU,LAC,NE,NYG,PIT,GB,MIN,TB,IND,BUF,NO,TEN,CLE
199,LAC,JAX,BAL,DAL,NE,GB,NO,TEN,PIT,BUF,PHI,TB,IND,CIN,MIN,SEA,ARI
200,SEA,JAX,NE,IND,HOU,BAL,NO,NYG,PIT,GB,DAL,LAC,MIN,BUF,TB,TEN,PHI
201,LAC,DEN,BAL,IND,TEN,GB,NE,NYG,PIT,BUF,PHI,DAL,MIN,CIN,NO,JAX,ARI
202,IND,BAL,PHI,DAL,TEN,LAC,NE,NYG,PIT,BUF,GB,JAX,MIN,CIN,NO,ARI,CLE
203,LAC,DEN,BAL,IND,HOU,JAX,NE,NYG,PIT,GB,DAL,TB,MIN,BUF,NO,ARI,CLE
204,IND,BAL,NE,DAL,HOU,GB,SEA,TEN,PIT,BUF,PHI,JAX,MIN,CIN,TB,LAC,CLE
205,IND,BAL,NE,DAL,HOU,LAC,NYG,TEN,PIT,SEA,PHI,TB,MIN,CIN,NO,JAX,ARI
206,LAC,DEN,BAL,IND,HOU,GB,NE,NYG,PIT,SEA,PHI,JAX,MIN,DAL,NO,ARI,CLE
207,LAC,JAX,PHI,DAL,TEN,BAL,NO,NE,PIT,BUF,GB,IND,MIN,SEA,TB,ARI,CLE
208,SEA,DEN,BAL,DAL,NE,LAC,NYG,TEN,PIT,BUF,MIN,JAX,IND,GB,NO,ARI,CLE
209,LAC,DEN,PHI,DAL,TEN,BAL,NO,IND,PIT,GB,NE,JAX,MIN,CIN,TB,ARI,CLE
210,IND,JAX,NE,DAL,HOU,BAL,NYG,LAC,PIT,GB,PHI,TB,MIN,CIN,NO,SEA,ARI
211,IND,DEN,PHI,DAL,TEN,LAC,NO,NE,PIT,BUF,GB,JAX,MIN,CIN,TB,ARI,CLE
212,LAC,DEN,BAL,DAL,TEN,JAX,SEA,NYG,PIT,BUF,IND,TB,MIN,NE,NO,ARI,CLE
213,SEA,JAX,PHI,DAL,TEN,GB,NO,IND,PIT,BUF,NE,TB,MIN,CIN,LAC,ARI,CLE
