,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
72,CHI,LAC,DAL,ATL,NE,BAL,NYG,GB,HOU,PIT,DEN,CIN,BUF,SF,MIA,CAR,SEA
73,DET,NYG,CHI,ATL,SF,BAL,NE,GB,LAC,PIT,HOU,DEN,DAL,SEA,MIA,CAR,TEN
74,DET,SF,DAL,HOU,NE,ATL,NYG,GB,LAC,PIT,DEN,CHI,BUF,SEA,MIA,CAR,TEN
75,DET,GB,CHI,HOU,SF,ATL,NE,PIT,LAC,BAL,DEN,CIN,DAL,SEA,MIA,CAR,TEN
76,CHI,NYG,DAL,ATL,SF,BAL,GB,PIT,LAC,NE,DEN,CIN,HOU,SEA,MIA,CAR,TEN
77,CHI,LAC,DAL,HOU,NYG,BAL,GB,PIT,ATL,NE,DEN,CIN,BUF,SEA,MIA,CAR,SF
78,CHI,NYG,DAL,HOU,NE,ATL,GB,PIT,LAC,BAL,DEN,CIN,BUF,SEA,MIA,CAR,SF
80,CHI,LAC,DAL,BAL,NYG,ATL,GB,PIT,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
81,DET,LAC,CHI,HOU,NYG,BAL,GB,PIT,ATL,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
82,BAL,GB,DAL,HOU,NYG,ATL,NE,CHI,LAC,PIT,DEN,CIN,BUF,SF,MIA,CAR,SEA
83,CHI,SF,DAL,HOU,NYG,BAL,GB,PIT,LAC,NE,ATL,DEN,BUF,SEA,MIA,CAR,TEN
84,DET,NYG,DAL,ATL,NE,BAL,CHI,GB,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
85,CHI,SF,DAL,BAL,NYG,ATL,NE,GB,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
86,DET,NYG,DAL,HOU,NE,ATL,GB,PIT,LAC,BAL,DEN,CHI,BUF,SEA,MIA,CAR,TEN
87,CHI,LAC,DAL,HOU,SF,ATL,GB,PIT,BAL,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
88,DET,SF,CHI,ATL,NYG,BAL,NE,GB,LAC,PIT,DEN,CIN,DAL,SEA,HOU,CAR,TEN
89,DET,SF,DAL,ATL,NYG,BAL,NE,GB,HOU,PIT,DEN,CHI,BUF,SEA,MIA,CAR,TEN
90,CHI,NYG,DAL,BAL,SF,MIA,GB,PIT,ATL,NE,DEN,CIN,BUF,SEA,HOU,CAR,LAC
91,CHI,LAC,DAL,BAL,SF,ATL,GB,PIT,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,NYG
92,CHI,LAC,DAL,HOU,SF,BAL,NYG,GB,ATL,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
93,CHI,LAC,DAL,BAL,SF,ATL,NYG,GB,HOU,PIT,NE,DEN,BUF,SEA,MIA,CAR,TEN
94,DET,NYG,DAL,BAL,SF,ATL,CHI,PIT,LAC,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
95,DET,GB,CHI,HOU,SF,ATL,NYG,NE,LAC,BAL,DEN,CIN,BUF,SEA,MIA,CAR,PIT
97,CHI,LAC,DAL,ATL,SF,BAL,GB,PIT,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
98,DET,LAC,DAL,HOU,SF,ATL,NYG,PIT,GB,BAL,NE,DEN,BUF,SEA,MIA,CAR,TEN
99,DET,LAC,DAL,HOU,NYG,ATL,CHI,GB,BAL,PIT,NE,DEN,BUF,SEA,MIA,CAR,TEN
100,DET,GB,DAL,HOU,NE,BAL,NYG,CHI,ATL,PIT,DEN,CIN,BUF,SF,MIA,CAR,SEA
101,DET,NYG,DAL,BAL,SF,ATL,CHI,GB,LAC,NE,HOU,DEN,BUF,SEA,MIA,CAR,PIT
102,CHI,LAC,DAL,BAL,NE,MIA,NYG,GB,ATL,PIT,DEN,CIN,BUF,SF,HOU,CAR,SEA
103,BAL,GB,DAL,ATL,NYG,MIA,CHI,NE,LAC,PIT,DEN,CIN,BUF,SEA,HOU,CAR,TEN
104,DET,LAC,DAL,ATL,NYG,BAL,GB,PIT,HOU,NE,DEN,CIN,BUF,SF,MIA,CAR,SEA
105,DET,GB,DAL,BAL,NYG,MIA,CHI,NE,LAC,PIT,ATL,CIN,BUF,SEA,HOU,DEN,SF
106,DET,NYG,DAL,ATL,NE,BAL,CHI,GB,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,SF
107,DET,GB,CHI,ATL,SF,BAL,NYG,PIT,LAC,NE,DAL,CIN,HOU,DEN,MIA,CAR,TEN
108,BAL,NYG,CHI,ATL,SF,MIA,GB,NE,LAC,PIT,DEN,CIN,DAL,SEA,HOU,CAR,TEN
109,CHI,SF,DAL,BAL,NYG,ATL,NE,GB,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,LAC
110,DET,SF,CHI,HOU,NE,ATL,NYG,GB,BAL,PIT,DAL,CIN,DEN,SEA,MIA,CAR,TEN
111,DET,LAC,DAL,HOU,NYG,ATL,GB,PIT,BAL,NE,DEN,CIN,BUF,SF,MIA,CAR,SEA
112,BAL,SF,CHI,ATL,NYG,MIA,GB,NE,LAC,PIT,DAL,CIN,BUF,SEA,HOU,CAR,TEN
113,DET,NYG,DAL,HOU,SF,BAL,CHI,PIT,LAC,NE,DEN,CIN,GB,SEA,MIA,CAR,TEN
114,CHI,NYG,DAL,ATL,SF,BAL,GB,PIT,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
115,DET,LAC,DAL,HOU,SF,BAL,NYG,CHI,ATL,NE,DEN,CIN,GB,SEA,MIA,CAR,TEN
116,BAL,NYG,CHI,HOU,SF,ATL,GB,NE,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
118,DET,SF,DAL,HOU,NYG,BAL,CHI,PIT,ATL,NE,DEN,CIN,BUF,GB,MIA,CAR,TEN
119,CHI,LAC,DAL,HOU,NYG,BAL,NE,GB,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
120,CHI,SF,DAL,BAL,NE,ATL,NYG,GB,LAC,PIT,HOU,DEN,BUF,SEA,MIA,CAR,TEN
121,CHI,GB,DAL,HOU,SF,BAL,NYG,NE,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
122,CHI,LAC,DAL,ATL,SF,BAL,NE,GB,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
123,CHI,LAC,DAL,HOU,NYG,ATL,GB,PIT,BAL,NE,DEN,CIN,BUF,SF,MIA,CAR,SEA
124,CHI,LAC,DAL,ATL,NYG,BAL,GB,PIT,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,SF
125,DET,NYG,DAL,HOU,NE,ATL,GB,CHI,BAL,PIT,DEN,CIN,BUF,SF,MIA,CAR,LAC
126,BAL,NYG,DAL,ATL,NE,MIA,GB,CHI,LAC,PIT,DEN,CIN,BUF,SEA,HOU,CAR,TEN
127,DET,SF,DAL,ATL,NYG,BAL,GB,CHI,HOU,PIT,NE,CIN,DEN,SEA,MIA,CAR,TEN
128,DET,SF,DAL,HOU,NE,ATL,NYG,CHI,GB,PIT,DEN,CIN,BUF,SEA,MIA,CAR,LAC
129,DET,GB,CHI,HOU,NE,ATL,NYG,PIT,LAC,BAL,DAL,CIN,BUF,SEA,MIA,DEN,SF
130,CHI,GB,DAL,ATL,SF,BAL,NYG,PIT,LAC,NE,DEN,CIN,BUF,SEA,HOU,CAR,TEN
131,CHI,LAC,DAL,BAL,NE,ATL,NYG,GB,HOU,PIT,DEN,CIN,BUF,SF,MIA,CAR,SEA
132,BAL,SF,CHI,HOU,NE,ATL,NYG,GB,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
133,CHI,GB,DAL,HOU,SF,BAL,NYG,PIT,ATL,NE,DEN,CIN,BUF,SEA,MIA,CAR,LAC
134,CHI,NYG,DAL,HOU,SF,ATL,NE,GB,LAC,BAL,DEN,CIN,BUF,SEA,MIA,CAR,TEN
135,DET,SF,DAL,HOU,NE,ATL,CHI,GB,BAL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,NYG
136,DET,LAC,CHI,ATL,NYG,MIA,GB,NE,BAL,PIT,DAL,CIN,BUF,SEA,HOU,DEN,SF
137,DET,LAC,DAL,ATL,NYG,BAL,GB,NE,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
138,BAL,NYG,DAL,HOU,SF,ATL,GB,CHI,LAC,NE,DEN,CIN,BUF,SEA,MIA,CAR,PIT
139,DET,GB,DAL,BAL,NYG,ATL,CHI,NE,LAC,PIT,HOU,CIN,BUF,DEN,MIA,CAR,TEN
140,DET,GB,DAL,HOU,SF,BAL,CHI,NE,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,LAC
141,DET,GB,DAL,BAL,SF,ATL,NYG,CHI,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
142,CHI,LAC,DAL,BAL,SF,ATL,NYG,GB,HOU,PIT,DEN,NE,BUF,SEA,MIA,CAR,TEN
143,DET,SF,CHI,BAL,NYG,ATL,NE,GB,LAC,PIT,HOU,DEN,BUF,SEA,MIA,CAR,TEN
144,DET,LAC,DAL,BAL,NE,ATL,NYG,CHI,HOU,PIT,DEN,CIN,GB,SF,MIA,CAR,SEA
145,CHI,LAC,DAL,ATL,NE,BAL,NYG,GB,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
146,CHI,LAC,DAL,ATL,SF,BAL,GB,NE,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,NYG
147,DET,SF,CHI,ATL,NE,BAL,NYG,GB,LAC,PIT,DAL,CIN,DEN,SEA,HOU,CAR,TEN
148,DET,LAC,CHI,HOU,NYG,ATL,GB,NE,BAL,PIT,DEN,CIN,DAL,SEA,MIA,CAR,SF
149,DET,SF,DAL,ATL,NYG,BAL,GB,PIT,LAC,NE,DEN,CHI,BUF,SEA,MIA,CAR,TEN
150,DET,LAC,CHI,HOU,NYG,ATL,NE,GB,BAL,PIT,DEN,CIN,DAL,SF,MIA,CAR,SEA
151,CHI,GB,DAL,HOU,NYG,ATL,NE,PIT,LAC,BAL,DEN,CIN,BUF,SEA,MIA,CAR,SF
152,DET,NYG,CHI,BAL,SF,MIA,NE,GB,ATL,PIT,DAL,CIN,BUF,SEA,HOU,DEN,TEN
153,DET,GB,CHI,HOU,NYG,ATL,NE,PIT,LAC,BAL,DEN,CIN,BUF,SEA,MIA,CAR,TEN
154,DET,GB,CHI,HOU,SF,ATL,NYG,NE,BAL,PIT,DEN,CIN,DAL,SEA,MIA,CAR,TEN
155,BAL,SF,DAL,HOU,NYG,ATL,NE,GB,LAC,PIT,DEN,CHI,BUF,SEA,MIA,CAR,TEN
156,DET,SF,CHI,ATL,NYG,BAL,NE,GB,LAC,PIT,HOU,CIN,DAL,SEA,MIA,CAR,DEN
157,CHI,GB,DAL,ATL,SF,BAL,NYG,NE,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,LAC
158,CHI,SF,DAL,HOU,NYG,ATL,GB,PIT,LAC,BAL,DEN,NE,BUF,SEA,MIA,CAR,TEN
160,DET,SF,CHI,ATL,NE,MIA,NYG,PIT,GB,BAL,DEN,CIN,BUF,SEA,HOU,CAR,TEN
161,CHI,LAC,DAL,BAL,NE,MIA,NYG,GB,ATL,PIT,DEN,CIN,BUF,SEA,HOU,CAR,SF
162,DET,SF,DAL,HOU,NE,BAL,NYG,CHI,ATL,PIT,DEN,CIN,BUF,GB,MIA,CAR,LAC
163,CHI,GB,DAL,HOU,NE,ATL,NYG,PIT,LAC,BAL,DEN,CIN,BUF,SF,MIA,CAR,TEN
164,CHI,LAC,DAL,BAL,SF,ATL,NYG,NE,GB,PIT,DEN,CIN,BUF,SEA,HOU,CAR,TEN
165,DET,NYG,DAL,BAL,SF,ATL,NE,CHI,LAC,PIT,DEN,CIN,BUF,GB,MIA,CAR,TEN
166,DET,SF,CHI,BAL,NE,ATL,NYG,GB,HOU,PIT,DAL,CIN,BUF,SEA,MIA,CAR,DEN
167,DET,SF,DAL,ATL,NE,MIA,NYG,PIT,LAC,BAL,DEN,CIN,BUF,SEA,HOU,GB,TEN
168,BAL,SF,DAL,ATL,NYG,MIA,CHI,GB,LAC,PIT,DEN,NE,BUF,SEA,HOU,CAR,TEN
169,DET,LAC,DAL,ATL,NYG,BAL,GB,NE,HOU,PIT,DEN,CIN,BUF,SF,MIA,CAR,TEN
170,BAL,NYG,CHI,HOU,SF,ATL,GB,NE,LAC,PIT,DAL,CIN,BUF,DEN,MIA,CAR,TEN
171,CHI,LAC,DAL,ATL,NYG,BAL,NE,GB,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
172,DET,GB,DAL,ATL,SF,MIA,NYG,PIT,BAL,NE,DEN,CIN,BUF,SEA,HOU,CAR,TEN
173,BAL,SF,DAL,HOU,NYG,ATL,GB,NE,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
174,DET,NYG,CHI,HOU,SF,BAL,GB,NE,LAC,PIT,DEN,CIN,DAL,SEA,MIA,ATL,TEN
175,CHI,NYG,DAL,ATL,SF,BAL,GB,NE,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,LAC
176,BAL,GB,DAL,HOU,SF,ATL,NYG,NE,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
177,DET,GB,DAL,HOU,NE,ATL,NYG,PIT,LAC,BAL,DEN,CHI,BUF,SEA,MIA,CAR,TEN
178,DET,LAC,DAL,BAL,NYG,ATL,CHI,PIT,GB,NE,DEN,CIN,BUF,SEA,HOU,CAR,SF
179,DET,NYG,DAL,BAL,SF,ATL,GB,CHI,HOU,PIT,DEN,CIN,BUF,SEA,MIA,NE,LAC
180,CHI,LAC,DAL,ATL,SF,BAL,GB,NE,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
181,CHI,SF,DAL,ATL,NYG,BAL,GB,PIT,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,LAC
182,CHI,SF,DAL,ATL,NYG,BAL,NE,GB,LAC,PIT,DEN,CIN,HOU,SEA,MIA,CAR,TEN
183,CHI,NYG,DAL,ATL,SF,MIA,NE,GB,BAL,PIT,DEN,CIN,BUF,SEA,HOU,CAR,LAC
184,DET,GB,DAL,HOU,NE,BAL,NYG,CHI,LAC,PIT,ATL,CIN,BUF,SF,MIA,CAR,DEN
185,DET,SF,CHI,ATL,NYG,BAL,NE,GB,HOU,PIT,DEN,CIN,DAL,SEA,MIA,CAR,TEN
187,DET,LAC,DAL,BAL,SF,ATL,NYG,CHI,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,PIT
188,CHI,NYG,DAL,ATL,SF,BAL,GB,NE,LAC,PIT,DEN,CIN,HOU,SEA,MIA,CAR,TEN
189,DET,LAC,DAL,HOU,SF,ATL,NYG,CHI,BAL,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
190,CHI,SF,DAL,BAL,NYG,MIA,GB,NE,LAC,PIT,ATL,CIN,DEN,SEA,HOU,CAR,TEN
191,BAL,NYG,DAL,HOU,SF,ATL,GB,NE,LAC,PIT,DEN,CHI,BUF,SEA,MIA,CAR,TEN
192,CHI,SF,DAL,ATL,NYG,MIA,NE,GB,LAC,PIT,DEN,CIN,BUF,SEA,HOU,CAR,TEN
193,CHI,LAC,DAL,HOU,NYG,BAL,NE,GB,ATL,PIT,DEN,CIN,BUF,SF,MIA,CAR,SEA
194,CHI,NYG,DAL,ATL,SF,BAL,NE,GB,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
195,CHI,SF,DAL,HOU,NYG,BAL,NE,GB,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
196,DET,NYG,CHI,ATL,SF,BAL,GB,PIT,HOU,NE,DEN,CIN,DAL,SEA,MIA,CAR,TEN
197,DET,GB,CHI,HOU,SF,ATL,NYG,PIT,LAC,BAL,DEN,NE,BUF,SEA,MIA,CAR,TEN
198,BAL,LAC,DAL,HOU,NYG,ATL,CHI,NE,GB,PIT,DEN,CIN,BUF,SEA,MIA,CAR,SF
199,DET,GB,CHI,ATL,SF,BAL,NYG,PIT,HOU,NE,DEN,CIN,DAL,SEA,MIA,CAR,TEN
200,CHI,LAC,DAL,HOU,SF,ATL,NYG,GB,BAL,PIT,NE,CIN,DEN,SEA,MIA,CAR,TEN
201,DET,GB,DAL,BAL,NE,ATL,NYG,CHI,HOU,PIT,DEN,CIN,BUF,SF,MIA,CAR,LAC
202,CHI,SF,DAL,HOU,NYG,ATL,GB,PIT,LAC,BAL,NE,DEN,BUF,SEA,MIA,CAR,TEN
203,DET,NYG,CHI,ATL,SF,BAL,GB,NE,HOU,PIT,DAL,DEN,BUF,SEA,MIA,CAR,TEN
204,DET,LAC,DAL,ATL,NE,MIA,NYG,PIT,GB,BAL,DEN,CHI,BUF,SF,HOU,CAR,SEA
205,DET,NYG,DAL,ATL,NE,BAL,CHI,GB,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,SF
206,DET,LAC,DAL,HOU,NYG,ATL,CHI,NE,BAL,PIT,DEN,CIN,BUF,GB,MIA,CAR,TEN
207,DET,NYG,CHI,HOU,SF,BAL,NE,GB,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
208,DET,LAC,DAL,BAL,NYG,ATL,CHI,PIT,HOU,NE,DEN,CIN,GB,SEA,MIA,CAR,SF
209,CHI,NYG,DAL,ATL,SF,MIA,GB,PIT,BAL,NE,DEN,CIN,BUF,SEA,HOU,CAR,LAC
210,BAL,SF,DAL,HOU,NE,ATL,GB,CHI,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
211,CHI,SF,DAL,HOU,NYG,BAL,GB,PIT,ATL,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
212,DET,LAC,CHI,BAL,NYG,ATL,GB,PIT,HOU,NE,DAL,DEN,BUF,SF,MIA,CAR,TEN
214,BAL,NYG,DAL,HOU,SF,ATL,CHI,GB,LAC,PIT,NE,DEN,BUF,SEA,MIA,CAR,TEN
215,DET,SF,DAL,BAL,NE,ATL,GB,CHI,LAC,PIT,DEN,CIN,HOU,SEA,MIA,CAR,TEN
