,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,IND,GB,NE,DEN,LAR,CHI,ATL,NO,DAL,NYG,ARI,BAL,CAR,CIN,SF,LAC,SEA
1,IND,OAK,SEA,DEN,GB,CHI,ATL,SF,NE,NYG,ARI,BAL,DAL,CIN,CAR,LAC,PIT
2,IND,ATL,NE,DEN,GB,SEA,LAC,NO,DAL,NYG,ARI,BAL,SF,CIN,CAR,LAR,PIT
3,IND,ATL,NE,DEN,GB,SEA,LAC,NO,DAL,NYG,ARI,BAL,SF,CIN,CAR,LAR,TEN
4,IND,OAK,NO,DEN,GB,SEA,ATL,CIN,DAL,NYG,ARI,BAL,SF,NE,CAR,LAC,TEN
5,IND,GB,SEA,DEN,LAR,CHI,ATL,SF,DAL,NYG,ARI,BAL,NE,CIN,CAR,LAC,PIT
6,IND,HOU,NO,DEN,GB,KC,LAC,SF,SEA,NYG,ARI,BAL,NE,CIN,CAR,LAR,PIT
7,IND,ATL,SEA,DEN,GB,KC,LAC,SF,NE,NYG,ARI,BAL,DAL,CIN,CAR,LAR,PIT
8,IND,OAK,SEA,DEN,LAR,KC,GB,CIN,DAL,NYG,ARI,BAL,CAR,NE,SF,LAC,NO
9,IND,ATL,SEA,DEN,GB,CHI,LAC,NE,DAL,NYG,ARI,BAL,CAR,CIN,SF,LAR,PIT
10,IND,HOU,NO,DEN,LAR,SEA,GB,KC,DAL,NYG,ARI,BAL,CAR,NE,SF,CIN,TEN
11,IND,HOU,NE,DEN,GB,CHI,ATL,KC,DAL,NYG,ARI,BAL,SF,CIN,CAR,LAR,SEA
12,IND,ATL,NO,DEN,GB,KC,LAC,NE,SEA,NYG,ARI,BAL,SF,CIN,CAR,LAR,TEN
13,IND,ATL,NO,DEN,GB,CHI,LAC,SF,NE,NYG,ARI,BAL,DAL,CIN,SEA,LAR,TEN
14,IND,NE,NO,DEN,LAR,CHI,ATL,SF,DAL,NYG,ARI,BAL,CAR,CIN,SEA,LAC,PIT
15,IND,GB,NO,DEN,LAR,SEA,ATL,SF,NE,NYG,ARI,BAL,DAL,CIN,CAR,LAC,PIT
16,IND,ATL,NO,DEN,LAR,CHI,GB,KC,NE,NYG,ARI,BAL,SF,CIN,SEA,LAC,TEN
17,IND,GB,SEA,DEN,LAR,KC,LAC,NO,DAL,NYG,ARI,BAL,NE,CIN,CAR,SF,PIT
18,IND,OAK,NE,DEN,GB,CHI,ATL,KC,SEA,NYG,ARI,BAL,CAR,CIN,SF,LAR,TEN
19,IND,OAK,NO,DEN,GB,CHI,LAC,CIN,SEA,NYG,ARI,BAL,DAL,NE,CAR,SF,PIT
20,IND,OAK,NO,DEN,GB,CHI,ATL,KC,DAL,NYG,CIN,BAL,SF,NE,CAR,LAC,SEA
21,IND,GB,NE,DEN,LAR,CHI,ATL,SF,SEA,NYG,ARI,BAL,DAL,CIN,CAR,LAC,PIT
22,IND,OAK,NO,DEN,GB,CHI,LAC,NE,DAL,NYG,SEA,BAL,SF,CIN,CAR,LAR,TEN
23,IND,OAK,NO,DEN,GB,KC,LAC,NE,SEA,NYG,ARI,BAL,CAR,CIN,SF,LAR,PIT
24,IND,ATL,NO,DEN,LAR,KC,GB,SF,DAL,NYG,ARI,BAL,NE,CIN,CAR,LAC,TEN
25,IND,GB,NE,DEN,LAR,KC,LAC,NO,SEA,NYG,ARI,BAL,DAL,CIN,CAR,SF,TEN
26,IND,OAK,NE,DEN,GB,SEA,ATL,NO,DAL,NYG,ARI,BAL,CAR,CIN,SF,LAC,TEN
28,IND,OAK,SEA,DEN,LAR,SF,ATL,KC,NE,NYG,ARI,BAL,DAL,CIN,CAR,LAC,PIT
29,IND,OAK,NE,DEN,LAR,KC,ATL,NO,SEA,NYG,ARI,BAL,DAL,CIN,CAR,LAC,PIT
30,IND,NE,NO,DEN,GB,KC,ATL,SF,SEA,NYG,ARI,BAL,DAL,CIN,CAR,LAR,TEN
31,IND,NE,SEA,DEN,GB,KC,ATL,NO,DAL,NYG,ARI,BAL,SF,CIN,CAR,LAC,PIT
32,IND,ATL,NE,DEN,GB,SEA,LAC,KC,DAL,NYG,ARI,BAL,SF,CIN,CAR,LAR,NO
33,IND,OAK,NO,DEN,LAR,SEA,ATL,SF,NE,NYG,ARI,BAL,DAL,CIN,CAR,LAC,PIT
34,IND,HOU,NO,DEN,LAR,SEA,ATL,NE,DAL,NYG,ARI,BAL,CAR,CIN,SF,LAC,PIT
35,IND,ATL,NE,DEN,GB,SEA,LAC,KC,DAL,NYG,ARI,BAL,SF,CIN,CAR,LAR,TEN
36,IND,GB,NO,DEN,LAR,KC,ATL,SF,DAL,NYG,SEA,BAL,NE,CIN,CAR,LAC,TEN
37,IND,NE,NO,DEN,GB,SF,LAC,KC,DAL,NYG,ARI,BAL,CAR,CIN,SEA,LAR,PIT
38,IND,GB,NO,DEN,LAR,KC,ATL,SF,SEA,NYG,ARI,BAL,NE,CIN,CAR,LAC,TEN
39,IND,OAK,NO,DEN,GB,CHI,LAC,SF,DAL,NYG,SEA,BAL,NE,CIN,CAR,LAR,PIT
40,IND,HOU,NE,DEN,GB,KC,ATL,NO,SEA,NYG,ARI,BAL,SF,CIN,CAR,LAC,PIT
41,IND,HOU,NE,DEN,GB,KC,ATL,NO,DAL,NYG,SEA,BAL,SF,CIN,CAR,LAC,PIT
42,IND,ATL,SEA,DEN,GB,KC,LAC,CIN,DAL,NYG,ARI,BAL,CAR,NE,SF,LAR,TEN
43,IND,HOU,NO,DEN,LAR,SEA,GB,CIN,DAL,NYG,ARI,BAL,CAR,NE,SF,LAC,PIT
44,IND,ATL,NE,DEN,LAR,SF,GB,KC,DAL,NYG,ARI,BAL,CAR,CIN,SEA,LAC,TEN
45,IND,ATL,SEA,DEN,LAR,KC,GB,NE,DAL,NYG,ARI,BAL,SF,CIN,CAR,LAC,NO
46,IND,OAK,NE,DEN,GB,SF,LAC,KC,SEA,NYG,ARI,BAL,DAL,CIN,CAR,LAR,TEN
47,IND,ATL,NO,DEN,GB,KC,LAC,CIN,SEA,NYG,ARI,BAL,CAR,NE,SF,LAR,TEN
48,IND,GB,SEA,DEN,LAR,CHI,ATL,NO,NE,NYG,ARI,BAL,SF,CIN,CAR,LAC,TEN
49,IND,GB,NE,DEN,LAR,SEA,ATL,KC,DAL,NYG,ARI,BAL,SF,CIN,CAR,LAC,TEN
