,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
47,PHI,NYG,BUF,LAC,CAR,MIN,HOU,NE,CHI,NYJ,MIA,DAL,TEN,ARI,IND,NO,GB
48,PHI,ARI,LAC,TEN,CAR,MIN,HOU,WSH,CHI,NYJ,MIA,PIT,BAL,DEN,NE,NO,ATL
49,PHI,ARI,BUF,LAC,NYG,MIN,HOU,WSH,CHI,NYJ,MIA,PIT,BAL,DEN,IND,NO,CIN
50,NE,NYG,SEA,TEN,DAL,MIN,HOU,PHI,CHI,LAC,IND,TB,BAL,ARI,CAR,NO,PIT
51,NE,NYG,BUF,LAC,CAR,MIN,TEN,WSH,CHI,ARI,MIA,DAL,BAL,IND,PHI,NO,CIN
52,NE,ARI,SEA,TEN,NYG,IND,HOU,WSH,CHI,NYJ,CAR,PIT,BAL,LAC,PHI,NO,GB
53,NE,ARI,BUF,LAC,CAR,MIN,NYG,WSH,CHI,NYJ,MIA,DAL,BAL,DEN,PHI,NO,GB
54,NE,NYG,SEA,LAC,DAL,IND,TEN,PHI,CHI,ARI,CAR,PIT,BAL,MIN,NYJ,NO,ATL
55,PHI,NE,NYG,TEN,DAL,MIN,HOU,NYJ,CHI,ARI,IND,PIT,BAL,DEN,LAC,NO,GB
56,NE,NYG,BUF,TEN,CAR,IND,HOU,BAL,CHI,LAC,MIA,PIT,DAL,DEN,PHI,NO,ATL
57,NE,NYG,SEA,TEN,CAR,MIN,HOU,PHI,CHI,LAC,MIA,TB,DAL,BAL,IND,NO,PIT
58,NE,NYG,BUF,LAC,CAR,IND,HOU,NYJ,CHI,ARI,MIA,TB,DAL,TEN,PHI,NO,ATL
59,PHI,ARI,BUF,TEN,NE,IND,NYG,HOU,CHI,LAC,MIA,TB,BAL,MIN,CAR,NO,PIT
60,NE,NYG,BUF,LAC,DAL,IND,TEN,NYJ,CHI,ARI,MIA,TB,BAL,MIN,PHI,NO,CIN
61,PHI,ARI,NYG,LAC,CAR,MIN,HOU,WSH,CHI,NYJ,MIA,TB,DAL,TEN,IND,NO,CIN
62,PHI,ARI,BUF,LAC,CAR,MIN,TEN,BAL,CHI,NYJ,NYG,TB,DAL,IND,NE,NO,ATL
63,PHI,ARI,BUF,TEN,NYG,IND,NE,WSH,CHI,LAC,MIA,PIT,BAL,DEN,NYJ,NO,ATL
64,NE,ARI,BUF,TEN,NYG,IND,HOU,BAL,CHI,LAC,CAR,PIT,DAL,DEN,NYJ,NO,CIN
65,NE,NYG,SEA,TEN,CAR,MIN,HOU,PHI,CHI,LAC,IND,TB,DAL,ARI,NYJ,NO,BAL
66,PHI,NE,LAC,TEN,NYG,MIN,HOU,WSH,CHI,ARI,CAR,DAL,BAL,DEN,NYJ,NO,CIN
67,NE,NYG,LAC,TEN,CAR,MIN,HOU,PHI,CHI,ARI,MIA,TB,BAL,IND,NYJ,NO,CIN
68,PHI,ARI,SEA,TEN,CAR,IND,NYG,NE,CHI,NYJ,MIA,TB,DAL,BAL,LAC,NO,ATL
69,PHI,NYG,BUF,LAC,CAR,MIN,TEN,BAL,CHI,ARI,IND,TB,DAL,DEN,NE,NO,ATL
70,NE,NYG,LAC,TEN,CAR,IND,HOU,NYJ,CHI,ARI,MIA,DAL,BAL,MIN,PHI,NO,ATL
71,NE,ARI,SEA,TEN,NYG,IND,HOU,PHI,CHI,LAC,MIA,PIT,DAL,BAL,CAR,NO,CIN
72,NE,ARI,NYG,TEN,DAL,MIN,HOU,PHI,CHI,LAC,MIA,PIT,BAL,DEN,IND,NO,GB
73,PHI,NE,SEA,LAC,NYG,MIN,HOU,NYJ,CHI,ARI,MIA,TB,TEN,IND,CAR,NO,GB
74,PHI,NYG,BUF,TEN,DAL,MIN,HOU,NE,CHI,LAC,IND,PIT,BAL,ARI,CAR,NO,GB
75,NE,ARI,LAC,TEN,CAR,IND,NYG,WSH,CHI,NYJ,MIA,TB,BAL,DEN,PHI,NO,CIN
76,NE,NYG,BUF,TEN,CAR,IND,HOU,BAL,CHI,LAC,MIA,PIT,DAL,DEN,PHI,NO,CIN
77,NE,NYG,LAC,TEN,DAL,MIN,HOU,PHI,CHI,NYJ,MIA,TB,BAL,DEN,IND,NO,ATL
78,PHI,ARI,LAC,TEN,DAL,IND,HOU,NYJ,CHI,NE,MIA,TB,BAL,MIN,CAR,NO,GB
79,NE,NYG,BUF,TEN,DAL,IND,HOU,PHI,CHI,LAC,CAR,TB,BAL,DEN,NYJ,NO,GB
80,PHI,NYG,LAC,TEN,CAR,IND,NE,WSH,CHI,ARI,MIA,TB,DAL,BAL,NYJ,NO,CIN
81,PHI,ARI,SEA,LAC,DAL,IND,HOU,BAL,CHI,NYJ,NYG,PIT,TEN,MIN,CAR,NE,CIN
82,PHI,NYG,SEA,TEN,DAL,MIN,HOU,WSH,CHI,ARI,MIA,TB,BAL,IND,NYJ,NE,LAC
83,PHI,ARI,BUF,TEN,DAL,MIN,HOU,NE,CHI,NYJ,IND,PIT,BAL,DEN,CAR,NO,ATL
84,PHI,NYG,LAC,TEN,CAR,IND,HOU,BAL,CHI,ARI,MIA,PIT,DAL,MIN,NYJ,NE,GB
85,NE,ARI,NYG,LAC,DAL,MIN,TEN,WSH,CHI,NYJ,IND,TB,BAL,DEN,CAR,NO,ATL
86,NE,NYG,SEA,LAC,DAL,MIN,TEN,WSH,CHI,ARI,MIA,TB,BAL,IND,CAR,NO,PIT
87,NE,NYG,LAC,TEN,DAL,MIN,HOU,WSH,CHI,ARI,CAR,TB,BAL,IND,NYJ,NO,PIT
88,PHI,NYG,LAC,TEN,DAL,MIN,NE,NYJ,CHI,ARI,MIA,TB,BAL,IND,CAR,NO,ATL
89,NE,NYG,BUF,LAC,CAR,MIN,HOU,NYJ,CHI,ARI,IND,PIT,DAL,DEN,PHI,NO,CIN
90,NE,NYG,BUF,LAC,DAL,MIN,HOU,BAL,CHI,ARI,MIA,TB,TEN,DEN,CAR,NO,PIT
91,PHI,ARI,NYG,TEN,CAR,IND,NE,WSH,CHI,LAC,MIA,TB,BAL,MIN,NYJ,NO,ATL
92,PHI,NE,NYG,LAC,CAR,MIN,TEN,HOU,CHI,NYJ,MIA,TB,DAL,DEN,IND,NO,BAL
93,PHI,ARI,SEA,TEN,NYG,IND,HOU,NE,CHI,LAC,MIA,PIT,DAL,BAL,NYJ,NO,GB
94,PHI,ARI,LAC,TEN,NE,MIN,NYG,WSH,CHI,NYJ,MIA,PIT,BAL,IND,CAR,NO,GB
95,PHI,NE,SEA,LAC,DAL,MIN,TEN,HOU,CHI,ARI,CAR,PIT,BAL,IND,NYJ,NO,ATL
96,PHI,NYG,BUF,TEN,NE,IND,HOU,WSH,CHI,NYJ,MIA,PIT,BAL,LAC,CAR,NO,ATL
97,PHI,NE,LAC,TEN,NYG,IND,HOU,BAL,CHI,ARI,CAR,TB,DAL,DEN,NYJ,NO,PIT
98,NE,ARI,BUF,TEN,DAL,MIN,HOU,NYJ,CHI,LAC,NYG,PIT,BAL,DEN,CAR,NO,ATL
99,PHI,NYG,BUF,LAC,NE,MIN,HOU,NYJ,CHI,ARI,IND,PIT,TEN,DEN,CAR,NO,ATL
100,PHI,NYG,SEA,LAC,DAL,IND,TEN,NYJ,CHI,ARI,CAR,TB,BAL,DEN,NE,NO,GB
101,PHI,NE,BUF,LAC,DAL,MIN,TEN,NYJ,CHI,ARI,IND,PIT,BAL,DEN,CAR,NO,CIN
102,PHI,ARI,LAC,TEN,NYG,MIN,HOU,NE,CHI,NYJ,MIA,TB,BAL,IND,CAR,NO,CIN
103,PHI,NYG,LAC,TEN,DAL,MIN,HOU,WSH,CHI,NYJ,CAR,TB,BAL,ARI,NE,NO,ATL
104,PHI,NYG,BUF,TEN,CAR,MIN,HOU,NE,CHI,NYJ,MIA,PIT,DAL,IND,LAC,NO,BAL
105,PHI,ARI,LAC,TEN,DAL,IND,NYG,NE,CHI,NYJ,MIA,TB,BAL,DEN,CAR,NO,PIT
106,NE,NYG,SEA,TEN,DAL,MIN,HOU,PHI,CHI,ARI,MIA,TB,BAL,DEN,LAC,NO,ATL
107,NE,ARI,BUF,TEN,DAL,IND,HOU,PHI,CHI,NYJ,MIA,TB,BAL,MIN,LAC,NO,GB
108,NE,NYG,LAC,TEN,CAR,MIN,HOU,PHI,CHI,ARI,MIA,PIT,BAL,DEN,NYJ,NO,ATL
109,PHI,ARI,BUF,LAC,NYG,IND,TEN,BAL,CHI,NE,CAR,TB,DAL,MIN,NYJ,NO,PIT
110,NE,ARI,LAC,TEN,CAR,MIN,HOU,BAL,CHI,NYJ,IND,TB,DAL,DEN,PHI,NO,PIT
111,NE,ARI,SEA,TEN,CAR,IND,HOU,NYJ,CHI,LAC,MIA,DAL,BAL,DEN,PHI,NO,PIT
112,PHI,NYG,LAC,TEN,NE,MIN,HOU,NYJ,CHI,ARI,MIA,DAL,BAL,DEN,IND,NO,PIT
113,NE,NYG,LAC,TEN,DAL,IND,HOU,NYJ,CHI,ARI,MIA,PIT,BAL,DEN,CAR,NO,CIN
114,PHI,NYG,BUF,TEN,DAL,IND,NE,NYJ,CHI,ARI,CAR,PIT,BAL,DEN,LAC,NO,ATL
115,PHI,NYG,LAC,TEN,NE,MIN,HOU,NYJ,CHI,ARI,CAR,PIT,DAL,DEN,IND,NO,ATL
116,PHI,NE,LAC,TEN,CAR,IND,HOU,BAL,CHI,ARI,NYG,TB,DAL,DEN,NYJ,NO,GB
117,PHI,ARI,LAC,TEN,NYG,MIN,NE,HOU,CHI,NYJ,CAR,PIT,BAL,DEN,IND,NO,CIN
118,PHI,ARI,LAC,TEN,NE,MIN,HOU,WSH,CHI,NYJ,MIA,TB,BAL,DEN,IND,NO,ATL
119,NE,ARI,NYG,LAC,CAR,IND,HOU,WSH,CHI,NYJ,MIA,PIT,DAL,DEN,PHI,NO,ATL
120,NE,NYG,SEA,TEN,DAL,IND,HOU,WSH,CHI,NYJ,CAR,TB,BAL,MIN,LAC,NO,ATL
121,PHI,NE,SEA,TEN,DAL,IND,NYG,WSH,CHI,NYJ,MIA,PIT,BAL,ARI,LAC,NO,CIN
122,PHI,ARI,BUF,TEN,NYG,MIN,NE,NYJ,CHI,LAC,MIA,DAL,BAL,IND,CAR,NO,ATL
123,PHI,NYG,LAC,TEN,DAL,IND,NE,NYJ,CHI,ARI,MIA,TB,BAL,MIN,CAR,NO,ATL
124,NE,NYG,SEA,LAC,DAL,IND,TEN,PHI,CHI,ARI,MIA,PIT,BAL,DEN,CAR,NO,GB
125,NE,NYG,SEA,LAC,CAR,MIN,TEN,PHI,CHI,ARI,MIA,DAL,BAL,DEN,NYJ,NO,GB
126,PHI,NYG,LAC,TEN,DAL,IND,NE,HOU,CHI,ARI,MIA,PIT,BAL,DEN,CAR,NO,GB
127,NE,NYG,BUF,TEN,DAL,IND,HOU,NYJ,CHI,LAC,MIA,TB,BAL,ARI,CAR,NO,ATL
128,PHI,NE,NYG,TEN,CAR,MIN,HOU,BAL,CHI,ARI,IND,TB,DAL,LAC,NYJ,NO,PIT
129,PHI,NE,BUF,TEN,NYG,IND,HOU,BAL,CHI,LAC,CAR,TB,DAL,DEN,NYJ,NO,GB
130,PHI,NYG,BUF,LAC,CAR,IND,TEN,WSH,CHI,ARI,MIA,DAL,BAL,MIN,NE,NO,CIN
131,NE,NYG,SEA,LAC,DAL,IND,HOU,WSH,CHI,NYJ,MIA,PIT,TEN,BAL,CAR,NO,GB
132,PHI,ARI,SEA,TEN,NE,MIN,HOU,WSH,CHI,NYJ,NYG,DAL,BAL,LAC,IND,NO,GB
133,PHI,NYG,BUF,TEN,NE,IND,HOU,NYJ,CHI,LAC,MIA,DAL,BAL,MIN,CAR,NO,GB
134,NE,ARI,BUF,TEN,DAL,MIN,HOU,PHI,CHI,LAC,IND,PIT,BAL,DEN,CAR,NO,ATL
135,NE,NYG,BUF,TEN,CAR,IND,HOU,NYJ,CHI,LAC,MIA,PIT,DAL,MIN,PHI,NO,CIN
136,NE,ARI,BUF,LAC,CAR,IND,TEN,WSH,CHI,NYJ,NYG,PIT,DAL,BAL,PHI,NO,ATL
137,PHI,NYG,BUF,TEN,NE,MIN,HOU,NYJ,CHI,ARI,MIA,PIT,BAL,IND,LAC,NO,ATL
138,PHI,NE,SEA,LAC,NYG,MIN,HOU,NYJ,CHI,ARI,CAR,TB,BAL,TEN,IND,NO,GB
139,PHI,NYG,LAC,TEN,DAL,IND,NE,HOU,CHI,NYJ,MIA,PIT,BAL,MIN,CAR,NO,GB
140,NE,ARI,LAC,TEN,NYG,MIN,HOU,BAL,CHI,NYJ,IND,TB,DAL,DEN,PHI,NO,GB
141,PHI,ARI,NYG,TEN,NE,MIN,HOU,WSH,CHI,LAC,IND,TB,DAL,DEN,NYJ,NO,ATL
142,NE,NYG,LAC,TEN,DAL,IND,HOU,WSH,CHI,NYJ,MIA,TB,BAL,MIN,CAR,NO,ATL
143,NE,ARI,SEA,TEN,CAR,MIN,NYG,PHI,CHI,LAC,MIA,TB,DAL,DEN,NYJ,NO,CIN
144,NE,ARI,NYG,TEN,DAL,IND,HOU,PHI,CHI,NYJ,MIA,PIT,BAL,MIN,CAR,NO,CIN
145,NE,ARI,NYG,TEN,DAL,MIN,HOU,WSH,CHI,NYJ,MIA,PIT,BAL,LAC,PHI,NO,ATL
146,PHI,NE,BUF,TEN,NYG,IND,HOU,NYJ,CHI,ARI,CAR,PIT,DAL,DEN,LAC,NO,GB
147,PHI,NE,NYG,LAC,CAR,MIN,TEN,WSH,CHI,ARI,MIA,PIT,DAL,BAL,IND,NO,GB
148,PHI,NE,LAC,TEN,NYG,MIN,HOU,WSH,CHI,NYJ,IND,DAL,BAL,DEN,CAR,NO,ATL
149,PHI,NYG,SEA,TEN,CAR,IND,HOU,BAL,CHI,ARI,MIA,PIT,DAL,DEN,NE,NO,LAC
150,PHI,NE,SEA,TEN,DAL,IND,HOU,WSH,CHI,ARI,CAR,TB,BAL,MIN,NYJ,NO,PIT
151,NE,ARI,NYG,LAC,CAR,MIN,HOU,WSH,CHI,NYJ,IND,TB,DAL,TEN,PHI,NO,PIT
152,PHI,NE,LAC,TEN,DAL,MIN,NYG,HOU,CHI,NYJ,IND,PIT,BAL,ARI,CAR,NO,GB
153,PHI,NYG,SEA,LAC,DAL,IND,TEN,NYJ,CHI,NE,MIA,PIT,BAL,DEN,CAR,NO,ATL
154,NE,NYG,SEA,LAC,CAR,IND,HOU,NYJ,CHI,ARI,MIA,DAL,BAL,MIN,PHI,NO,PIT
155,NE,ARI,SEA,TEN,CAR,MIN,NYG,WSH,CHI,LAC,IND,TB,BAL,DEN,NYJ,NO,CIN
156,NE,ARI,BUF,TEN,DAL,MIN,HOU,WSH,CHI,NYJ,CAR,PIT,BAL,IND,LAC,NO,CIN
157,PHI,ARI,NYG,LAC,CAR,MIN,HOU,BAL,CHI,NYJ,IND,PIT,TEN,DEN,NE,NO,ATL
158,NE,NYG,LAC,TEN,CAR,MIN,HOU,WSH,CHI,ARI,MIA,PIT,BAL,IND,PHI,NO,GB
159,PHI,NYG,LAC,TEN,NE,MIN,HOU,WSH,CHI,ARI,CAR,DAL,BAL,IND,NYJ,NO,PIT
160,NE,NYG,LAC,TEN,DAL,MIN,HOU,PHI,CHI,NYJ,MIA,PIT,BAL,DEN,IND,NO,ATL
161,NE,ARI,SEA,TEN,CAR,MIN,NYG,WSH,CHI,NYJ,IND,PIT,DAL,BAL,PHI,NO,GB
162,NE,ARI,SEA,TEN,CAR,IND,HOU,PHI,CHI,LAC,NYG,DAL,BAL,DEN,NYJ,NO,CIN
163,PHI,NE,SEA,TEN,NYG,MIN,HOU,NYJ,CHI,ARI,IND,PIT,DAL,DEN,LAC,NO,BAL
164,NE,NYG,SEA,LAC,CAR,IND,TEN,NYJ,CHI,ARI,MIA,PIT,BAL,DEN,PHI,NO,ATL
165,NE,NYG,SEA,LAC,CAR,IND,HOU,PHI,CHI,ARI,MIA,TB,DAL,TEN,NYJ,NO,GB
166,PHI,NYG,LAC,TEN,CAR,IND,NE,HOU,CHI,ARI,MIA,PIT,BAL,DEN,NYJ,NO,GB
167,NE,NYG,SEA,LAC,DAL,IND,HOU,PHI,CHI,ARI,CAR,PIT,TEN,MIN,NYJ,NO,BAL
168,NE,NYG,LAC,TEN,DAL,IND,HOU,PHI,CHI,ARI,CAR,PIT,BAL,MIN,NYJ,NO,ATL
169,NE,NYG,LAC,TEN,CAR,IND,HOU,NYJ,CHI,ARI,MIA,TB,DAL,MIN,PHI,NO,GB
170,PHI,NYG,BUF,TEN,CAR,MIN,NE,WSH,CHI,ARI,MIA,PIT,DAL,DEN,IND,NO,GB
171,PHI,NE,LAC,TEN,CAR,MIN,HOU,NYJ,CHI,ARI,MIA,PIT,DAL,BAL,IND,NO,ATL
172,NE,NYG,BUF,LAC,DAL,MIN,TEN,PHI,CHI,ARI,IND,PIT,BAL,DEN,CAR,NO,GB
173,NE,NYG,LAC,TEN,DAL,MIN,HOU,NYJ,CHI,ARI,CAR,PIT,BAL,DEN,IND,NO,GB
174,NE,ARI,LAC,TEN,CAR,IND,HOU,BAL,CHI,NYJ,MIA,PIT,DAL,DEN,PHI,NO,GB
175,NE,ARI,BUF,TEN,CAR,IND,HOU,BAL,CHI,NYJ,MIA,PIT,DAL,LAC,PHI,NO,CIN
176,PHI,NYG,SEA,TEN,NE,MIN,HOU,WSH,CHI,NYJ,IND,PIT,BAL,ARI,CAR,NO,LAC
177,PHI,ARI,BUF,TEN,CAR,IND,NYG,WSH,CHI,NYJ,MIA,TB,DAL,DEN,LAC,NE,PIT
178,NE,NYG,SEA,TEN,DAL,IND,HOU,WSH,CHI,NYJ,MIA,PIT,BAL,DEN,PHI,NO,ATL
179,NE,NYG,LAC,TEN,DAL,IND,HOU,WSH,CHI,NYJ,CAR,TB,BAL,ARI,PHI,NO,ATL
180,NE,ARI,SEA,TEN,CAR,IND,HOU,NYJ,CHI,LAC,NYG,PIT,BAL,MIN,PHI,NO,ATL
181,NE,ARI,BUF,LAC,CAR,MIN,NYG,HOU,CHI,NYJ,MIA,TB,TEN,DEN,IND,NO,CIN
182,NE,ARI,SEA,TEN,DAL,IND,HOU,NYJ,CHI,LAC,MIA,PIT,BAL,DEN,CAR,NO,GB
183,PHI,NE,NYG,TEN,CAR,IND,HOU,BAL,CHI,ARI,MIA,PIT,DAL,MIN,LAC,NO,GB
184,PHI,NYG,BUF,TEN,DAL,IND,NE,HOU,CHI,LAC,MIA,PIT,BAL,MIN,NYJ,NO,ATL
185,NE,NYG,LAC,TEN,CAR,MIN,HOU,BAL,CHI,ARI,MIA,TB,DAL,IND,NYJ,NO,ATL
186,PHI,NYG,LAC,TEN,NE,MIN,HOU,BAL,CHI,ARI,CAR,PIT,DAL,IND,NYJ,NO,GB
187,PHI,ARI,BUF,TEN,DAL,IND,NE,NYJ,CHI,LAC,NYG,PIT,BAL,MIN,CAR,NO,CIN
188,PHI,NYG,SEA,LAC,DAL,MIN,TEN,HOU,CHI,NYJ,IND,PIT,BAL,ARI,NE,NO,ATL
189,NE,NYG,SEA,LAC,CAR,IND,TEN,NYJ,CHI,ARI,MIA,PIT,BAL,MIN,PHI,NO,CIN
190,NE,ARI,NYG,LAC,DAL,MIN,HOU,PHI,CHI,NYJ,MIA,TB,BAL,DEN,CAR,NO,ATL
191,PHI,ARI,SEA,LAC,NYG,MIN,TEN,NYJ,CHI,NE,MIA,TB,BAL,DEN,IND,NO,PIT
192,PHI,ARI,LAC,TEN,DAL,MIN,HOU,NYJ,CHI,NE,NYG,TB,BAL,DEN,IND,NO,PIT
193,NE,NYG,LAC,TEN,CAR,IND,HOU,WSH,CHI,ARI,MIA,PIT,DAL,BAL,NYJ,NO,GB
194,NE,NYG,BUF,LAC,CAR,MIN,HOU,PHI,CHI,NYJ,MIA,DAL,TEN,ARI,IND,NO,CIN
195,PHI,ARI,BUF,LAC,CAR,IND,TEN,HOU,CHI,NYJ,NYG,TB,DAL,BAL,NE,NO,GB
196,PHI,ARI,SEA,LAC,CAR,MIN,HOU,WSH,CHI,NE,NYG,TB,DAL,DEN,IND,NO,BAL
197,NE,ARI,SEA,TEN,CAR,MIN,NYG,BAL,CHI,NYJ,IND,PIT,DAL,LAC,PHI,NO,ATL
198,PHI,ARI,BUF,LAC,DAL,IND,NE,HOU,CHI,NYJ,NYG,PIT,TEN,DEN,CAR,NO,BAL
199,PHI,NYG,LAC,TEN,DAL,MIN,NE,NYJ,CHI,ARI,IND,PIT,BAL,DEN,CAR,NO,ATL
200,NE,NYG,BUF,LAC,CAR,IND,TEN,WSH,CHI,NYJ,MIA,DAL,BAL,ARI,PHI,NO,PIT
201,PHI,NE,SEA,LAC,NYG,MIN,HOU,NYJ,CHI,ARI,CAR,TB,TEN,DEN,IND,NO,GB
202,PHI,ARI,BUF,TEN,NE,IND,NYG,NYJ,CHI,LAC,MIA,PIT,BAL,MIN,CAR,NO,GB
203,PHI,ARI,NYG,LAC,NE,IND,TEN,WSH,CHI,NYJ,MIA,DAL,BAL,DEN,CAR,NO,CIN
204,NE,ARI,SEA,TEN,DAL,MIN,HOU,WSH,CHI,LAC,NYG,TB,BAL,IND,NYJ,NO,ATL
205,NE,NYG,LAC,TEN,CAR,IND,HOU,NYJ,CHI,ARI,MIA,DAL,BAL,DEN,PHI,NO,ATL
