,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,NE,SEA,MIA,KC,MIN,DEN,NYJ,LAC,NYG,CAR,BAL,DAL,PIT,CIN,GB,CHI,IND
1,NE,SEA,MIA,LAR,CAR,DAL,DEN,CHI,LAC,IND,BAL,NYJ,PIT,CIN,GB,KC,PHI
2,PIT,BAL,MIA,ATL,CAR,DAL,IND,CHI,JAX,SEA,KC,NYJ,NE,CIN,GB,LAC,PHI
3,PIT,LAC,SEA,ATL,CHI,DEN,NYJ,NYG,JAX,IND,BAL,DAL,NE,CIN,GB,KC,PHI
4,NE,IND,MIA,ATL,CAR,DAL,DEN,NYG,LAC,SEA,BAL,MIN,CHI,PIT,GB,KC,PHI
5,PIT,SEA,MIA,ATL,MIN,CHI,DEN,NYG,JAX,IND,KC,DAL,NE,CIN,BAL,LAC,NYJ
6,PIT,SEA,MIA,LAR,IND,DEN,NYJ,CHI,NYG,CAR,BAL,MIN,NE,CIN,GB,LAC,PHI
7,NE,CHI,MIA,ATL,CAR,DEN,NYJ,NYG,JAX,IND,BAL,MIN,PIT,CIN,LAC,KC,PHI
8,PIT,IND,MIA,ATL,MIN,CHI,DEN,LAC,SEA,CAR,BAL,NYJ,NE,CIN,GB,KC,PHI
9,NE,IND,SEA,LAR,MIN,DEN,NYJ,CHI,NYG,CAR,BAL,DAL,PIT,CIN,GB,LAC,PHI
10,PIT,IND,MIA,LAR,CAR,DAL,NYJ,LAC,JAX,DEN,BAL,SEA,CHI,CIN,NE,KC,PHI
11,PIT,CHI,MIA,KC,CAR,DAL,DEN,NYG,JAX,IND,BAL,MIN,NE,CIN,GB,LAC,PHI
12,NE,LAC,SEA,LAR,MIN,DEN,NYJ,CHI,NYG,IND,BAL,DAL,PIT,CIN,GB,KC,PHI
13,PIT,IND,MIA,ATL,CHI,LAC,NYJ,NYG,SEA,DEN,CAR,MIN,NE,CIN,GB,KC,BAL
14,PIT,LAC,SEA,ATL,CHI,DAL,NYJ,NYG,JAX,DEN,CAR,MIN,NE,CIN,BAL,KC,PHI
15,PIT,CHI,SEA,LAR,CAR,DAL,DEN,LAC,NYG,IND,BAL,MIN,NE,CIN,GB,KC,PHI
16,NE,CIN,MIA,ATL,IND,DEN,NYJ,LAC,JAX,SEA,CAR,DAL,CHI,PIT,BAL,KC,PHI
17,PIT,LAC,SEA,LAR,MIN,DEN,IND,CHI,NYG,CAR,BAL,NYJ,NE,CIN,GB,KC,PHI
18,NE,CHI,MIA,ATL,CAR,DAL,IND,NYG,JAX,SEA,BAL,NYJ,PIT,CIN,GB,KC,PHI
19,PIT,LAC,SEA,ATL,IND,DEN,NYJ,CHI,NYG,CAR,BAL,DAL,NE,CIN,GB,KC,PHI
20,NE,BAL,MIA,ATL,IND,LAC,NYJ,NYG,JAX,DEN,CAR,SEA,PIT,CIN,CHI,KC,PHI
21,PIT,BAL,MIA,LAR,IND,LAC,NYJ,NYG,SEA,DEN,CAR,MIN,CHI,CIN,NE,KC,PHI
22,NE,SEA,MIA,ATL,MIN,CHI,IND,NYG,LAC,CAR,BAL,DAL,PIT,CIN,GB,KC,PHI
23,NE,BAL,SEA,LAR,CHI,DAL,NYJ,LAC,NYG,IND,CAR,MIN,PIT,CIN,GB,KC,PHI
24,PIT,SEA,MIA,LAR,IND,DEN,NYJ,NYG,LAC,CAR,BAL,MIN,NE,CIN,GB,CHI,PHI
25,NE,LAC,SEA,LAR,CHI,DAL,IND,NYG,JAX,CAR,BAL,MIN,PIT,CIN,GB,KC,NYJ
26,NE,IND,MIA,LAR,CHI,DEN,NYJ,LAC,NYG,SEA,CAR,MIN,PIT,CIN,GB,KC,PHI
27,NE,LAC,MIA,LAR,IND,DAL,DEN,NYG,SEA,CAR,BAL,MIN,CHI,CIN,GB,KC,NYJ
28,NE,IND,SEA,KC,CHI,DAL,NYJ,NYG,JAX,CAR,BAL,MIN,PIT,CIN,GB,LAC,PHI
29,PIT,IND,SEA,ATL,NE,LAC,NYJ,NYG,JAX,CAR,BAL,DAL,CHI,CIN,GB,KC,PHI
30,PIT,LAC,SEA,ATL,CAR,DAL,NYJ,CHI,JAX,IND,BAL,MIN,NE,CIN,GB,KC,PHI
31,NE,SEA,MIA,LAR,MIN,DAL,NYJ,CHI,NYG,DEN,BAL,IND,PIT,CIN,LAC,KC,PHI
32,NE,CHI,SEA,ATL,MIN,DEN,IND,LAC,NYG,CAR,BAL,NYJ,PIT,CIN,GB,KC,PHI
33,NE,SEA,MIA,LAR,IND,CHI,NYJ,LAC,NYG,DEN,CAR,MIN,PIT,CIN,BAL,KC,PHI
34,NE,IND,MIA,LAR,CAR,DEN,NYJ,CHI,NYG,SEA,BAL,LAC,PIT,CIN,GB,KC,PHI
35,PIT,IND,MIA,LAR,MIN,DEN,NYJ,CHI,LAC,CAR,BAL,DAL,NE,CIN,GB,KC,PHI
36,NE,CHI,SEA,LAR,IND,DAL,DEN,LAC,JAX,CAR,BAL,MIN,PIT,CIN,GB,KC,PHI
37,PIT,CHI,MIA,LAR,CAR,DAL,DEN,LAC,JAX,IND,BAL,SEA,NE,CIN,GB,KC,PHI
38,NE,LAC,SEA,LAR,CAR,CHI,IND,NYG,JAX,DEN,BAL,MIN,PIT,CIN,GB,KC,PHI
39,PIT,SEA,MIA,ATL,CAR,CHI,NYJ,LAC,NYG,IND,BAL,MIN,NE,CIN,GB,KC,PHI
40,PIT,CHI,SEA,LAR,IND,DAL,NYJ,LAC,NYG,DEN,BAL,MIN,NE,CIN,GB,KC,PHI
41,NE,CHI,SEA,ATL,MIN,LAC,NYJ,NYG,JAX,DEN,CAR,IND,PIT,CIN,BAL,KC,PHI
42,NE,CHI,MIA,ATL,IND,DEN,NYJ,NYG,SEA,CAR,KC,MIN,PIT,CIN,GB,LAC,BAL
43,NE,CHI,SEA,LAR,MIN,LAC,DEN,NYG,JAX,CAR,BAL,NYJ,PIT,CIN,GB,KC,PHI
44,PIT,LAC,SEA,LAR,CHI,DEN,NYJ,NYG,JAX,CAR,BAL,IND,NE,CIN,GB,KC,PHI
45,NE,BAL,MIA,LAR,IND,LAC,NYJ,CHI,NYG,SEA,CAR,DAL,PIT,CIN,GB,KC,PHI
46,PIT,IND,SEA,ATL,MIN,DAL,NYJ,CHI,JAX,DEN,BAL,LAC,NE,CIN,GB,KC,PHI
47,PIT,CHI,SEA,LAR,MIN,LAC,NYJ,NYG,JAX,DEN,BAL,IND,NE,CIN,GB,KC,PHI
48,NE,LAC,MIA,LAR,CHI,DEN,NYJ,NYG,JAX,IND,CAR,SEA,PIT,CIN,GB,KC,BAL
49,NE,SEA,MIA,ATL,CHI,DAL,DEN,NYG,LAC,CAR,BAL,NYJ,PIT,CIN,GB,KC,PHI
50,NE,SEA,MIA,LAR,MIN,LAC,DEN,NYG,JAX,CAR,BAL,DAL,CHI,CIN,GB,KC,PHI
51,PIT,IND,SEA,ATL,MIN,DEN,NYJ,CHI,NYG,CAR,BAL,LAC,NE,CIN,GB,KC,PHI
52,NE,IND,SEA,LAR,CHI,DAL,DEN,NYG,JAX,CAR,BAL,NYJ,PIT,CIN,GB,KC,LAC
53,NE,LAC,MIA,LAR,IND,CHI,NYJ,NYG,JAX,DEN,BAL,DAL,PIT,CIN,GB,KC,PHI
54,NE,IND,SEA,ATL,MIN,LAC,DEN,CHI,JAX,CAR,BAL,DAL,PIT,CIN,GB,KC,PHI
55,PIT,IND,MIA,LAR,CAR,DAL,NYJ,LAC,NYG,SEA,KC,MIN,NE,CIN,BAL,CHI,PHI
56,NE,IND,SEA,LAR,CHI,DAL,NYJ,NYG,JAX,CAR,KC,MIN,PIT,CIN,BAL,LAC,PHI
57,NE,CHI,SEA,ATL,MIN,DAL,DEN,NYG,JAX,CAR,BAL,IND,PIT,CIN,LAC,KC,NYJ
58,PIT,SEA,MIA,ATL,CHI,DEN,NYJ,NYG,LAC,IND,CAR,DAL,NE,CIN,BAL,KC,PHI
59,PIT,BAL,MIA,ATL,MIN,DEN,NYJ,NYG,SEA,IND,CAR,DAL,CHI,CIN,GB,KC,PHI
60,PIT,LAC,SEA,ATL,MIN,DEN,NYJ,NYG,JAX,IND,BAL,DAL,NE,CHI,GB,KC,PHI
61,PIT,SEA,MIA,LAR,CAR,DEN,NYJ,CHI,LAC,IND,BAL,DAL,NE,CIN,GB,KC,PHI
62,NE,IND,SEA,LAR,CHI,DEN,NYJ,LAC,NYG,CAR,BAL,MIN,PIT,CIN,GB,KC,PHI
63,NE,BAL,MIA,ATL,IND,DEN,NYJ,LAC,SEA,CAR,KC,DAL,PIT,CIN,GB,CHI,PHI
64,PIT,SEA,MIA,ATL,IND,LAC,DEN,CHI,JAX,CAR,BAL,DAL,NE,CIN,GB,KC,NYJ
65,PIT,IND,MIA,LAR,MIN,LAC,DEN,NYG,JAX,SEA,BAL,NYJ,NE,CIN,CHI,KC,PHI
66,PIT,SEA,MIA,KC,IND,DAL,DEN,CHI,JAX,CAR,BAL,NYJ,NE,CIN,GB,LAC,PHI
67,NE,SEA,MIA,LAR,CHI,LAC,IND,NYG,JAX,DEN,BAL,DAL,PIT,CIN,GB,KC,NYJ
68,PIT,LAC,SEA,LAR,CAR,DEN,NYJ,NYG,JAX,IND,BAL,DAL,NE,CHI,GB,KC,PHI
69,NE,CIN,MIA,ATL,CAR,DAL,IND,NYG,JAX,DEN,BAL,NYJ,PIT,CHI,LAC,KC,PHI
70,NE,SEA,MIA,LAR,IND,DEN,NYJ,NYG,JAX,CAR,KC,MIN,PIT,CIN,CHI,LAC,BAL
71,NE,SEA,MIA,LAR,CHI,DEN,NYJ,NYG,JAX,IND,CAR,DAL,PIT,CIN,LAC,KC,PHI
72,PIT,LAC,SEA,ATL,NE,DAL,DEN,NYG,JAX,CAR,BAL,IND,CHI,CIN,GB,KC,NYJ
73,NE,IND,MIA,ATL,CHI,DEN,NYJ,NYG,SEA,CAR,BAL,LAC,PIT,CIN,GB,KC,PHI
74,PIT,LAC,SEA,LAR,MIN,CHI,IND,NYG,JAX,DEN,CAR,NYJ,NE,CIN,GB,KC,BAL
75,PIT,SEA,MIA,LAR,MIN,DAL,DEN,LAC,NYG,CAR,BAL,IND,NE,CIN,GB,KC,NYJ
76,NE,IND,MIA,ATL,MIN,CHI,DEN,LAC,NYG,CAR,BAL,NYJ,PIT,CIN,GB,KC,PHI
77,NE,BAL,MIA,LAR,CAR,DAL,DEN,NYG,JAX,SEA,KC,NYJ,CHI,CIN,GB,LAC,IND
78,NE,CHI,MIA,ATL,MIN,LAC,NYJ,NYG,SEA,IND,CAR,DAL,PIT,CIN,BAL,KC,PHI
79,NE,SEA,MIA,ATL,CHI,DEN,IND,NYG,JAX,CAR,BAL,DAL,PIT,CIN,LAC,KC,NYJ
80,PIT,SEA,MIA,LAR,CHI,DEN,NYJ,NYG,LAC,IND,BAL,DAL,NE,CIN,GB,KC,PHI
81,PIT,IND,SEA,LAR,CHI,DAL,NYJ,NYG,JAX,DEN,CAR,MIN,NE,CIN,GB,KC,BAL
82,NE,IND,MIA,ATL,MIN,CHI,DEN,LAC,NYG,SEA,CAR,NYJ,PIT,CIN,GB,KC,BAL
83,PIT,IND,MIA,ATL,CHI,LAC,NYJ,NYG,JAX,CAR,BAL,DAL,NE,CIN,GB,KC,PHI
84,NE,LAC,MIA,LAR,CHI,DAL,NYJ,NYG,JAX,CAR,BAL,SEA,PIT,CIN,GB,KC,PHI
85,PIT,LAC,SEA,LAR,CAR,CHI,DEN,NYG,JAX,IND,BAL,DAL,NE,CIN,GB,KC,NYJ
86,PIT,LAC,MIA,LAR,MIN,DEN,NYJ,NYG,SEA,CAR,BAL,IND,NE,CIN,CHI,KC,PHI
87,NE,LAC,MIA,LAR,MIN,CHI,IND,NYG,SEA,DEN,CAR,NYJ,PIT,CIN,GB,KC,BAL
88,NE,IND,MIA,LAR,MIN,LAC,DEN,CHI,JAX,CAR,BAL,SEA,PIT,CIN,GB,KC,NYJ
89,NE,SEA,MIA,ATL,CAR,DEN,NYJ,NYG,LAC,IND,BAL,MIN,CHI,PIT,GB,KC,PHI
90,NE,IND,MIA,ATL,CAR,DAL,NYJ,LAC,NYG,DEN,BAL,MIN,CHI,CIN,GB,KC,PHI
91,NE,SEA,MIA,ATL,CAR,DAL,DEN,NYG,LAC,IND,BAL,NYJ,CHI,CIN,GB,KC,PHI
92,NE,BAL,SEA,LAR,CHI,DAL,DEN,LAC,NYG,IND,CAR,MIN,PIT,CIN,GB,KC,PHI
93,PIT,IND,SEA,ATL,CHI,LAC,NYJ,NYG,JAX,CAR,BAL,DAL,NE,CIN,GB,KC,PHI
94,PIT,SEA,MIA,LAR,NE,DEN,NYJ,NYG,LAC,IND,CAR,DAL,CHI,CIN,BAL,KC,PHI
95,NE,BAL,MIA,ATL,MIN,LAC,NYJ,CHI,SEA,IND,CAR,DAL,PIT,CIN,GB,KC,PHI
96,PIT,CHI,MIA,ATL,CAR,DEN,NYJ,NYG,SEA,IND,BAL,MIN,NE,CIN,GB,LAC,PHI
97,NE,SEA,MIA,LAR,IND,CHI,NYJ,LAC,NYG,CAR,BAL,MIN,PIT,CIN,GB,KC,PHI
98,NE,LAC,MIA,ATL,IND,DEN,NYJ,CHI,SEA,CAR,BAL,MIN,PIT,CIN,GB,KC,PHI
