,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
0,TEN,LAC,ARI,GB,BAL,NYG,TB,KC,ATL,IND,DAL,CLE,PHI,PIT,OAK,NE,NYJ
1,CHI,PHI,MIN,NO,BAL,NYG,TB,KC,NYJ,IND,PIT,CLE,GB,ATL,DAL,NE,LAC
2,CHI,PHI,ARI,ATL,BAL,NYG,TB,KC,NYJ,IND,NO,CLE,GB,PIT,OAK,NE,LAC
3,CHI,PHI,MIN,GB,BAL,PIT,TB,KC,NYJ,IND,DAL,CLE,NYG,ATL,OAK,NE,LAC
4,TEN,PHI,ARI,ATL,BAL,NYG,TB,KC,GB,IND,NYJ,NE,CHI,NO,DAL,PIT,LAC
5,CHI,GB,NE,ATL,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,PHI,NO,OAK,PIT,LAC
6,TEN,GB,ARI,NO,BAL,NYG,TB,KC,NYJ,IND,ATL,CLE,PHI,PIT,OAK,NE,LAC
7,TEN,LAC,MIN,GB,BAL,NYG,TB,KC,NYJ,IND,PIT,CLE,CHI,NO,OAK,NE,ATL
8,TEN,GB,NE,ATL,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,MIN,NO,OAK,PIT,LAC
9,TEN,GB,MIN,NO,BAL,NYG,TB,KC,ATL,IND,DAL,CLE,CHI,PIT,LAC,NE,NYJ
10,CHI,GB,MIN,NO,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,PHI,ATL,LAC,PIT,NE
11,TEN,PHI,ARI,NO,BAL,NYG,TB,KC,ATL,IND,LAC,CLE,CHI,PIT,DAL,NE,NYJ
12,CHI,GB,MIN,ATL,BAL,PIT,TB,KC,NYJ,IND,DAL,CLE,NYG,NO,OAK,NE,LAC
13,CHI,PHI,MIN,GB,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,NO,PIT,ATL,NE,LAC
14,TEN,PHI,ARI,GB,BAL,NYG,TB,KC,ATL,IND,PIT,NYJ,MIN,NO,OAK,NE,LAC
15,CHI,GB,ARI,NO,BAL,NYG,TB,KC,ATL,IND,NYJ,CLE,MIN,PIT,DAL,NE,LAC
16,CHI,LAC,ARI,ATL,BAL,PIT,TB,KC,GB,IND,DAL,CLE,PHI,NO,OAK,NE,NYJ
17,TEN,LAC,ARI,GB,BAL,NYG,TB,KC,ATL,IND,DAL,NE,MIN,NO,OAK,PIT,NYJ
18,CHI,PHI,ARI,GB,BAL,NYG,TB,KC,ATL,IND,LAC,CLE,MIN,PIT,DAL,NE,NYJ
19,TEN,PHI,MIN,NO,BAL,NYG,TB,KC,GB,IND,LAC,CLE,CHI,PIT,DAL,NE,ATL
20,TEN,PHI,ARI,ATL,BAL,NYG,TB,KC,GB,IND,NYJ,NE,CHI,NO,OAK,PIT,LAC
21,TEN,PHI,NE,NO,BAL,NYG,TB,KC,GB,IND,NYJ,CLE,CHI,ATL,OAK,PIT,LAC
22,TEN,LAC,MIN,GB,BAL,NYG,TB,KC,NYJ,IND,PIT,CLE,CHI,NO,DAL,NE,ATL
23,TEN,GB,ARI,NO,BAL,NYG,TB,KC,ATL,IND,NYJ,CLE,PHI,PIT,DAL,NE,LAC
24,CHI,LAC,ARI,GB,BAL,NYG,TB,KC,NYJ,IND,PIT,CLE,MIN,NO,DAL,NE,ATL
25,CHI,PHI,MIN,ATL,BAL,PIT,TB,KC,GB,IND,DAL,CLE,NYG,NO,LAC,NE,NYJ
26,TEN,PHI,ARI,ATL,BAL,PIT,TB,KC,GB,IND,DAL,NYJ,MIN,NO,OAK,NE,LAC
27,TEN,PHI,MIN,GB,BAL,NYG,TB,KC,ATL,IND,NO,NYJ,CHI,PIT,DAL,NE,LAC
28,CHI,PHI,MIN,ATL,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,NO,PIT,OAK,NE,LAC
30,TEN,LAC,MIN,GB,BAL,NYG,TB,KC,ATL,IND,DAL,CLE,PHI,NO,OAK,PIT,NE
31,TEN,LAC,MIN,NO,BAL,NYG,TB,KC,GB,IND,DAL,CLE,PHI,ATL,NE,PIT,NYJ
32,TEN,PHI,ARI,GB,BAL,NYG,TB,KC,ATL,IND,NO,CLE,CHI,PIT,LAC,NE,NYJ
33,CHI,PHI,ARI,NO,BAL,NYG,TB,KC,GB,IND,LAC,NYJ,MIN,PIT,OAK,NE,ATL
34,TEN,LAC,NE,NO,BAL,NYG,TB,KC,GB,IND,DAL,CLE,MIN,ATL,OAK,PIT,NYJ
35,CHI,PHI,ARI,NO,BAL,NYG,TB,KC,GB,IND,ATL,CLE,MIN,PIT,OAK,NE,NYJ
36,TEN,PHI,MIN,ATL,BAL,PIT,TB,KC,GB,IND,NYJ,CLE,CHI,NO,OAK,NE,LAC
37,TEN,PHI,MIN,GB,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,CHI,ATL,NE,PIT,LAC
38,TEN,LAC,MIN,NO,BAL,NYG,TB,KC,GB,IND,PIT,CLE,CHI,ATL,DAL,NE,NYJ
39,TEN,LAC,ARI,ATL,BAL,NYG,TB,KC,GB,IND,NO,CLE,PHI,PIT,DAL,NE,NYJ
40,CHI,PHI,ARI,NO,BAL,NYG,TB,KC,GB,IND,PIT,CLE,MIN,ATL,LAC,NE,NYJ
41,CHI,GB,MIN,NO,BAL,NYG,TB,KC,ATL,IND,LAC,CLE,PHI,PIT,OAK,NE,NYJ
42,CHI,GB,MIN,ATL,BAL,NYG,TB,KC,NYJ,IND,NO,CLE,PHI,PIT,OAK,NE,LAC
43,TEN,PHI,MIN,ATL,BAL,NYG,TB,KC,NYJ,IND,PIT,CLE,CHI,NO,DAL,NE,LAC
44,TEN,LAC,ARI,ATL,BAL,NYG,TB,KC,GB,IND,NYJ,CLE,CHI,NO,DAL,PIT,NE
45,CHI,LAC,MIN,NO,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,GB,ATL,OAK,PIT,NE
46,TEN,GB,MIN,NO,BAL,NYG,TB,KC,ATL,IND,NYJ,CLE,CHI,PIT,DAL,NE,LAC
47,TEN,PHI,ARI,NO,BAL,NYG,TB,KC,GB,IND,LAC,NYJ,CHI,ATL,DAL,PIT,NE
48,TEN,PHI,ARI,NO,BAL,NYG,TB,KC,GB,IND,NYJ,NE,CHI,ATL,DAL,PIT,LAC
49,TEN,GB,ARI,NO,BAL,NYG,TB,KC,NYJ,IND,PIT,CLE,PHI,ATL,OAK,NE,LAC
50,TEN,LAC,ARI,GB,BAL,PIT,TB,KC,ATL,IND,DAL,CLE,MIN,NO,OAK,NE,NYJ
51,TEN,PHI,MIN,ATL,BAL,NYG,TB,KC,NYJ,IND,NO,CLE,GB,PIT,OAK,NE,LAC
52,TEN,PHI,NE,NO,BAL,NYG,TB,KC,GB,IND,NYJ,CLE,CHI,ATL,DAL,PIT,LAC
53,CHI,PHI,ARI,NO,BAL,PIT,TB,KC,GB,IND,LAC,CLE,NYG,ATL,DAL,NE,NYJ
54,CHI,PHI,MIN,NO,BAL,NYG,TB,KC,NYJ,IND,PIT,CLE,GB,ATL,OAK,NE,LAC
55,CHI,PHI,ARI,NO,BAL,NYG,TB,KC,ATL,IND,DAL,CLE,MIN,PIT,LAC,NE,NYJ
56,TEN,PHI,MIN,GB,BAL,NYG,TB,KC,NYJ,IND,NO,CLE,CHI,ATL,LAC,PIT,NE
57,TEN,PHI,ARI,ATL,BAL,PIT,TB,KC,NYJ,IND,DAL,CLE,CHI,NO,OAK,NE,LAC
58,CHI,PHI,ARI,GB,BAL,NYG,TB,KC,ATL,IND,NO,NYJ,MIN,PIT,OAK,NE,LAC
59,TEN,PHI,ARI,GB,BAL,PIT,TB,KC,NYJ,IND,ATL,CLE,MIN,NO,DAL,NE,LAC
60,CHI,PHI,ARI,GB,BAL,PIT,TB,KC,NYJ,IND,ATL,CLE,NYG,NO,DAL,NE,LAC
61,CHI,GB,ARI,NO,BAL,NYG,TB,KC,ATL,IND,NYJ,CLE,PHI,PIT,DAL,NE,LAC
62,CHI,PHI,ARI,GB,BAL,PIT,TB,KC,ATL,IND,LAC,CLE,NYG,NO,DAL,NE,NYJ
63,TEN,GB,ARI,NO,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,PHI,PIT,ATL,NE,LAC
64,TEN,GB,MIN,ATL,BAL,PIT,TB,KC,NYJ,IND,DAL,CLE,NYG,NO,OAK,NE,LAC
65,CHI,PHI,MIN,GB,BAL,PIT,TB,KC,NYJ,IND,ATL,CLE,NYG,NO,DAL,NE,LAC
66,TEN,PHI,ARI,NO,BAL,NYG,TB,KC,GB,IND,ATL,CLE,MIN,PIT,DAL,NE,NYJ
67,TEN,PHI,MIN,GB,BAL,NYG,TB,KC,NYJ,IND,ATL,CLE,CHI,NO,DAL,PIT,LAC
68,CHI,LAC,MIN,GB,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,NO,PIT,OAK,NE,ATL
69,TEN,GB,MIN,ATL,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,CHI,NO,LAC,PIT,NE
70,CHI,PHI,ARI,GB,BAL,NYG,TB,KC,NYJ,IND,ATL,CLE,MIN,NO,DAL,PIT,LAC
71,TEN,LAC,MIN,NO,BAL,PIT,TB,KC,GB,IND,DAL,CLE,CHI,ATL,OAK,NE,NYJ
72,CHI,LAC,NE,GB,BAL,NYG,TB,KC,ATL,IND,DAL,CLE,MIN,NO,OAK,PIT,NYJ
74,TEN,PHI,ARI,NO,BAL,PIT,TB,KC,GB,IND,DAL,NYJ,CHI,ATL,OAK,NE,LAC
75,CHI,LAC,MIN,ATL,BAL,NYG,TB,KC,GB,IND,NO,CLE,PHI,PIT,DAL,NE,NYJ
76,CHI,GB,ARI,ATL,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,MIN,NO,NE,PIT,LAC
77,CHI,GB,MIN,ATL,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,PHI,PIT,OAK,NE,LAC
78,CHI,GB,MIN,NO,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,PHI,ATL,OAK,PIT,LAC
79,TEN,PHI,MIN,NO,BAL,NYG,TB,KC,GB,IND,PIT,CLE,CHI,ATL,DAL,NE,LAC
80,CHI,PHI,NE,NO,BAL,NYG,TB,KC,GB,IND,LAC,CLE,MIN,ATL,DAL,PIT,NYJ
81,TEN,GB,MIN,ATL,BAL,NYG,TB,KC,NYJ,IND,LAC,CLE,CHI,NO,DAL,PIT,NE
82,TEN,PHI,ARI,ATL,BAL,PIT,TB,KC,GB,IND,DAL,CLE,CHI,NO,LAC,NE,NYJ
83,TEN,GB,MIN,NO,BAL,NYG,TB,KC,ATL,IND,NYJ,CLE,CHI,PIT,OAK,NE,LAC
84,TEN,PHI,ARI,ATL,BAL,PIT,TB,KC,GB,IND,NYJ,CLE,CHI,NO,DAL,NE,LAC
85,TEN,PHI,ARI,GB,BAL,NYG,TB,KC,NYJ,IND,NO,CLE,CHI,ATL,OAK,NE,LAC
86,CHI,GB,ARI,ATL,BAL,PIT,TB,KC,NYJ,IND,DAL,CLE,NYG,NO,OAK,NE,LAC
88,CHI,PHI,MIN,ATL,BAL,PIT,TB,KC,GB,IND,LAC,CLE,NYG,NO,DAL,NE,NYJ
89,TEN,PHI,ARI,NO,BAL,NYG,TB,KC,GB,IND,DAL,NE,MIN,ATL,LAC,PIT,NYJ
90,TEN,PHI,MIN,NO,BAL,NYG,TB,KC,GB,IND,LAC,NE,CHI,ATL,OAK,PIT,NYJ
91,TEN,GB,ARI,NO,BAL,NYG,TB,KC,ATL,IND,DAL,CLE,MIN,PIT,LAC,NE,NYJ
92,TEN,GB,ARI,ATL,BAL,NYG,TB,KC,NYJ,IND,NO,CLE,CHI,PIT,OAK,NE,LAC
93,CHI,GB,ARI,ATL,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,MIN,PIT,OAK,NE,LAC
94,TEN,GB,MIN,NO,BAL,NYG,TB,KC,ATL,IND,LAC,CLE,PHI,PIT,OAK,NE,NYJ
95,TEN,PHI,NE,NO,BAL,NYG,TB,KC,NYJ,IND,DAL,CLE,GB,ATL,OAK,PIT,LAC
96,TEN,PHI,MIN,NO,BAL,NYG,TB,KC,GB,IND,PIT,NYJ,CHI,ATL,OAK,NE,LAC
