,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
151,DET,SF,CHI,ATL,NYG,MIA,GB,PIT,LAC,NE,DEN,CIN,DAL,SEA,HOU,CAR,TEN
153,DET,LAC,DAL,BAL,SF,ATL,CHI,NE,HOU,PIT,DEN,CIN,GB,SEA,MIA,CAR,NYG
154,BAL,NYG,CHI,ATL,SF,MIA,GB,PIT,LAC,NE,DAL,DEN,BUF,SEA,HOU,CAR,TEN
155,CHI,NYG,DAL,BAL,SF,ATL,GB,PIT,LAC,NE,DEN,CIN,BUF,SEA,HOU,CAR,TEN
156,DET,NYG,DAL,ATL,SF,MIA,CHI,GB,LAC,PIT,DEN,NE,BUF,SEA,HOU,CAR,TEN
157,CHI,LAC,DAL,ATL,NE,MIA,NYG,PIT,GB,BAL,DEN,CIN,BUF,SF,HOU,CAR,SEA
158,DET,GB,DAL,BAL,NYG,MIA,CHI,NE,LAC,PIT,ATL,CIN,BUF,SEA,HOU,DEN,SF
159,DET,LAC,DAL,BAL,NYG,ATL,CHI,NE,GB,PIT,DEN,CIN,BUF,SF,HOU,CAR,TEN
160,DET,SF,CHI,HOU,NYG,BAL,GB,NE,ATL,PIT,DEN,CIN,DAL,SEA,MIA,CAR,TEN
161,DET,NYG,DAL,BAL,NE,ATL,GB,CHI,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
162,CHI,SF,DAL,HOU,NYG,ATL,GB,NE,LAC,BAL,DEN,CIN,BUF,SEA,MIA,CAR,PIT
163,DET,GB,CHI,BAL,SF,MIA,NYG,NE,LAC,PIT,DAL,CIN,ATL,DEN,HOU,CAR,SEA
164,DET,SF,CHI,HOU,NE,ATL,GB,PIT,LAC,BAL,DEN,CIN,BUF,SEA,MIA,CAR,TEN
165,DET,LAC,DAL,HOU,NYG,BAL,NE,GB,ATL,PIT,DEN,CHI,BUF,SF,MIA,CAR,TEN
166,DET,SF,CHI,BAL,NE,ATL,NYG,GB,LAC,PIT,DEN,CIN,HOU,SEA,MIA,CAR,TEN
167,DET,SF,CHI,ATL,NYG,BAL,GB,NE,LAC,PIT,DEN,CIN,BUF,SEA,HOU,CAR,TEN
168,CHI,NYG,DAL,ATL,SF,BAL,GB,NE,HOU,PIT,DEN,CIN,BUF,SEA,MIA,CAR,LAC
169,CHI,SF,DAL,HOU,NYG,BAL,NE,GB,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,LAC
170,CHI,SF,DAL,BAL,NYG,MIA,GB,PIT,LAC,NE,DEN,CIN,BUF,SEA,HOU,CAR,TEN
171,CHI,LAC,DAL,BAL,NYG,ATL,GB,PIT,HOU,NE,DEN,CIN,BUF,SF,MIA,CAR,TEN
172,DET,NYG,CHI,ATL,SF,BAL,GB,PIT,LAC,NE,DEN,CIN,HOU,SEA,MIA,CAR,TEN
173,CHI,NYG,DAL,ATL,SF,BAL,GB,PIT,LAC,NE,HOU,CIN,BUF,SEA,MIA,DEN,TEN
174,DET,SF,DAL,BAL,NYG,MIA,NE,GB,ATL,PIT,DEN,CIN,BUF,SEA,HOU,CAR,TEN
175,CHI,SF,DAL,ATL,NYG,MIA,GB,PIT,LAC,NE,DEN,CIN,BUF,SEA,HOU,CAR,TEN
176,BAL,NYG,CHI,ATL,SF,MIA,GB,NE,LAC,PIT,DAL,CIN,DEN,SEA,HOU,CAR,TEN
177,DET,NYG,DAL,HOU,SF,BAL,CHI,GB,LAC,NE,ATL,DEN,BUF,SEA,MIA,CAR,TEN
178,CHI,LAC,DAL,HOU,NE,ATL,NYG,PIT,GB,BAL,DEN,CIN,BUF,SF,MIA,CAR,SEA
179,DET,NYG,DAL,HOU,SF,BAL,NE,GB,ATL,PIT,DEN,CHI,BUF,SEA,MIA,CAR,LAC
180,CHI,LAC,DAL,BAL,NYG,ATL,GB,NE,HOU,PIT,DEN,CIN,BUF,SF,MIA,CAR,SEA
181,CHI,GB,DAL,BAL,SF,ATL,NYG,PIT,LAC,NE,HOU,CIN,DEN,SEA,MIA,CAR,TEN
184,DET,NYG,DAL,HOU,SF,ATL,NE,PIT,GB,BAL,DEN,CIN,BUF,SEA,MIA,CAR,LAC
185,CHI,NYG,DAL,BAL,SF,MIA,NE,GB,LAC,PIT,DEN,CIN,BUF,SEA,HOU,ATL,TEN
186,CHI,LAC,DAL,HOU,NYG,BAL,GB,PIT,ATL,NE,DEN,CIN,BUF,SF,MIA,CAR,TEN
187,CHI,NYG,DAL,HOU,SF,ATL,NE,GB,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
188,BAL,SF,DAL,ATL,NYG,MIA,NE,CHI,GB,PIT,DEN,CIN,BUF,SEA,HOU,CAR,TEN
189,DET,GB,DAL,HOU,NE,ATL,CHI,PIT,LAC,BAL,DEN,CIN,BUF,SF,MIA,CAR,SEA
190,CHI,NYG,DAL,BAL,SF,ATL,GB,PIT,HOU,NE,DEN,CIN,BUF,SEA,MIA,CAR,TEN
191,CHI,SF,DAL,BAL,NYG,ATL,GB,PIT,LAC,NE,DEN,CIN,HOU,SEA,MIA,CAR,TEN
192,DET,LAC,DAL,ATL,NYG,BAL,GB,PIT,HOU,NE,DEN,CHI,BUF,SF,MIA,CAR,TEN
193,DET,NYG,DAL,ATL,SF,BAL,GB,PIT,LAC,NE,DEN,CIN,HOU,SEA,MIA,CAR,TEN
194,CHI,LAC,DAL,HOU,SF,ATL,NE,PIT,GB,BAL,DEN,CIN,BUF,SEA,MIA,CAR,NYG
195,DET,SF,CHI,HOU,NYG,ATL,NE,PIT,GB,BAL,DAL,DEN,BUF,SEA,MIA,CAR,TEN
196,DET,SF,DAL,BAL,NYG,ATL,GB,CHI,LAC,PIT,HOU,CIN,BUF,SEA,MIA,CAR,NE
197,CHI,GB,DAL,HOU,SF,ATL,NYG,NE,BAL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
198,DET,LAC,CHI,HOU,NYG,BAL,GB,NE,ATL,PIT,DAL,DEN,BUF,SEA,MIA,CAR,SF
199,DET,SF,DAL,ATL,NYG,MIA,GB,CHI,LAC,BAL,DEN,NE,BUF,SEA,HOU,CAR,TEN
200,CHI,NYG,DAL,HOU,SF,BAL,NE,GB,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,LAC
201,CHI,SF,DAL,HOU,NYG,BAL,NE,GB,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
202,CHI,SF,DAL,HOU,NYG,ATL,GB,PIT,LAC,BAL,DEN,CIN,NE,SEA,MIA,CAR,TEN
203,CHI,LAC,DAL,ATL,NYG,BAL,NE,GB,HOU,PIT,DEN,CIN,BUF,SF,MIA,CAR,SEA
206,BAL,SF,DAL,HOU,NYG,ATL,CHI,PIT,GB,NE,DEN,CIN,BUF,SEA,MIA,CAR,LAC
207,BAL,NYG,DAL,HOU,NE,ATL,GB,CHI,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,SF
208,CHI,SF,DAL,BAL,NYG,ATL,NE,GB,LAC,PIT,DEN,CIN,HOU,SEA,MIA,CAR,TEN
209,DET,LAC,DAL,BAL,NYG,MIA,CHI,PIT,GB,NE,DEN,CIN,ATL,SEA,HOU,CAR,TEN
210,DET,GB,DAL,ATL,NYG,BAL,CHI,PIT,LAC,NE,HOU,CIN,BUF,SEA,MIA,DEN,SF
211,DET,NYG,CHI,BAL,SF,ATL,NE,GB,HOU,PIT,DAL,DEN,BUF,SEA,MIA,CAR,LAC
212,BAL,GB,DAL,HOU,NYG,ATL,CHI,NE,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
213,CHI,LAC,DAL,ATL,NE,BAL,NYG,GB,HOU,PIT,DEN,CIN,BUF,SF,MIA,CAR,TEN
214,DET,GB,DAL,HOU,NYG,BAL,CHI,NE,ATL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
215,BAL,GB,DAL,ATL,SF,MIA,NYG,CHI,LAC,NE,DEN,CIN,BUF,SEA,HOU,CAR,TEN
216,DET,LAC,DAL,ATL,SF,BAL,NYG,CHI,HOU,PIT,DEN,CIN,GB,SEA,MIA,CAR,NE
217,CHI,SF,DAL,HOU,NE,ATL,NYG,GB,LAC,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
218,DET,LAC,CHI,ATL,SF,BAL,NYG,NE,GB,PIT,DAL,CIN,DEN,SEA,MIA,CAR,TEN
219,DET,LAC,DAL,HOU,NE,ATL,GB,CHI,BAL,PIT,DEN,CIN,BUF,SEA,MIA,CAR,TEN
